date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-04-13,SKU-002,11,3,4,170
2024-04-14,SKU-002,6,8,4,170
2024-04-15,SKU-002,7,30,4,170
2024-04-16,SKU-002,3,4,4,170
2024-04-17,SKU-002,3,30,4,170
2024-04-18,SKU-002,10,22,4,170
2024-04-19,SKU-002,5,2,4,170
2024-04-20,SKU-002,2,16,4,170
2024-04-21,SKU-002,2,7,4,170
2024-04-22,SKU-002,9,29,4,170
2024-04-23,SKU-002,3,32,4,170
2024-04-24,SKU-002,4,25,4,170
2024-04-25,SKU-002,2,32,4,170
2024-04-26,SKU-002,4,2,4,170
2024-04-27,SKU-002,2,11,4,170
2024-04-28,SKU-002,0,29,4,170
2024-04-29,SKU-002,0,32,4,170
2024-04-30,SKU-002,3,5,4,170
2024-05-01,SKU-002,7,26,4,170
2024-05-02,SKU-002,2,21,4,170
2024-05-03,SKU-002,5,14,4,170
2024-05-04,SKU-002,4,15,4,170
2024-05-05,SKU-002,3,21,4,170
2024-05-06,SKU-002,2,17,4,170
2024-05-07,SKU-002,10,26,4,170
2024-05-08,SKU-002,9,23,4,170
2024-05-09,SKU-002,10,25,4,170
2024-05-10,SKU-002,1,5,4,170
2024-05-11,SKU-002,11,3,4,170
2024-05-12,SKU-002,4,18,4,170
2024-05-13,SKU-002,7,4,4,170
2024-05-14,SKU-002,2,17,4,170
2024-05-15,SKU-002,0,30,4,170
2024-05-16,SKU-002,0,23,4,170
2024-05-17,SKU-002,5,13,4,170
2024-05-18,SKU-002,6,22,4,170
2024-05-19,SKU-002,8,31,4,170
2024-05-20,SKU-002,11,25,4,170
2024-05-21,SKU-002,3,9,4,170
2024-05-22,SKU-002,2,3,4,170
2024-05-23,SKU-002,8,9,4,170
2024-05-24,SKU-002,8,10,4,170
2024-05-25,SKU-002,8,31,4,170
2024-05-26,SKU-002,11,26,4,170
2024-05-27,SKU-002,9,1,4,170
2024-05-28,SKU-002,3,26,4,170
2024-05-29,SKU-002,6,11,4,170
2024-05-30,SKU-002,1,28,4,170
2024-05-31,SKU-002,4,23,4,170
2024-06-01,SKU-002,0,4,4,170
2024-06-02,SKU-002,0,6,4,170
2024-06-03,SKU-002,3,25,4,170
2024-06-04,SKU-002,2,26,4,170
2024-06-05,SKU-002,3,32,4,170
2024-06-06,SKU-002,3,26,4,170
2024-06-07,SKU-002,4,7,4,170
2024-06-08,SKU-002,8,34,4,170
2024-06-09,SKU-002,5,19,4,170
2024-06-10,SKU-002,8,29,4,170
2024-06-11,SKU-002,8,20,4,170
2024-06-12,SKU-002,8,34,4,170
2024-06-13,SKU-002,2,9,4,170
2024-06-14,SKU-002,3,2,4,170
2024-06-15,SKU-002,4,4,4,170
2024-06-16,SKU-002,10,24,4,170
2024-06-17,SKU-002,5,9,4,170
2024-06-18,SKU-002,0,28,4,170
2024-06-19,SKU-002,0,19,4,170
2024-06-20,SKU-002,11,11,4,170
2024-06-21,SKU-002,9,5,4,170
2024-06-22,SKU-002,10,26,4,170
2024-06-23,SKU-002,3,15,4,170
2024-06-24,SKU-002,2,7,4,170
2024-06-25,SKU-002,3,14,4,170
2024-06-26,SKU-002,3,20,4,170
2024-06-27,SKU-002,10,28,4,170
2024-06-28,SKU-002,5,11,4,170
2024-06-29,SKU-002,6,15,4,170
2024-06-30,SKU-002,7,17,4,170
2024-07-01,SKU-002,1,33,4,170
2024-07-02,SKU-002,1,19,4,170
2024-07-03,SKU-002,10,6,4,170
2024-07-04,SKU-002,1,13,4,170
2024-07-05,SKU-002,0,17,4,170
2024-07-06,SKU-002,0,18,4,170
2024-07-07,SKU-002,3,24,4,170
2024-07-08,SKU-002,2,33,4,170
2024-07-09,SKU-002,4,29,4,170
2024-07-10,SKU-002,3,10,4,170
2024-07-11,SKU-002,6,32,4,170
2024-07-12,SKU-002,5,34,4,170
2024-07-13,SKU-002,3,28,4,170
2024-07-14,SKU-002,8,8,4,170
2024-07-15,SKU-002,3,6,4,170
2024-07-16,SKU-002,7,21,4,170
2024-07-17,SKU-002,5,4,4,170
2024-07-18,SKU-002,1,20,4,170
2024-07-19,SKU-002,7,12,4,170
2024-07-20,SKU-002,3,0,4,170
2024-07-21,SKU-002,11,32,4,170
2024-07-22,SKU-002,0,7,4,170
2024-07-23,SKU-002,0,25,4,170
2024-07-24,SKU-002,1,28,4,170
2024-07-25,SKU-002,9,5,4,170
2024-07-26,SKU-002,7,16,4,170
2024-07-27,SKU-002,9,3,4,170
2024-07-28,SKU-002,2,13,4,170
2024-07-29,SKU-002,8,28,4,170
2024-07-30,SKU-002,11,3,4,170
2024-07-31,SKU-002,6,14,4,170
2024-08-01,SKU-002,1,34,4,170
2024-08-02,SKU-002,2,33,4,170
2024-08-03,SKU-002,4,20,4,170
2024-08-04,SKU-002,1,22,4,170
2024-08-05,SKU-002,4,29,4,170
2024-08-06,SKU-002,6,28,4,170
2024-08-07,SKU-002,7,2,4,170
2024-08-08,SKU-002,0,6,4,170
2024-08-09,SKU-002,0,0,4,170
2024-08-10,SKU-002,11,7,4,170
2024-08-11,SKU-002,1,23,4,170
2024-08-12,SKU-002,2,33,4,170
2024-08-13,SKU-002,7,8,4,170
2024-08-14,SKU-002,2,19,4,170
2024-08-15,SKU-002,5,23,4,170
2024-08-16,SKU-002,4,28,4,170
2024-08-17,SKU-002,3,3,4,170
2024-08-18,SKU-002,4,34,4,170
2024-08-19,SKU-002,10,33,4,170
2024-08-20,SKU-002,8,1,4,170
2024-08-21,SKU-002,4,2,4,170
2024-08-22,SKU-002,2,11,4,170
2024-08-23,SKU-002,8,29,4,170
2024-08-24,SKU-002,4,17,4,170
2024-08-25,SKU-002,0,17,4,170
2024-08-26,SKU-002,0,18,4,170
2024-08-27,SKU-002,7,16,4,170
2024-08-28,SKU-002,11,14,4,170
2024-08-29,SKU-002,3,10,4,170
2024-08-30,SKU-002,10,3,4,170
2024-08-31,SKU-002,11,5,4,170
2024-09-01,SKU-002,4,23,4,170
2024-09-02,SKU-002,8,29,4,170
2024-09-03,SKU-002,11,25,4,170
2024-09-04,SKU-002,1,33,4,170
2024-09-05,SKU-002,4,22,4,170
2024-09-06,SKU-002,7,21,4,170
2024-09-07,SKU-002,10,27,4,170
2024-09-08,SKU-002,4,2,4,170
2024-09-09,SKU-002,1,24,4,170
2024-09-10,SKU-002,10,1,4,170
2024-09-11,SKU-002,0,17,4,170
2024-09-12,SKU-002,0,4,4,170
2024-09-13,SKU-002,2,9,4,170
2024-09-14,SKU-002,7,15,4,170
2024-09-15,SKU-002,1,26,4,170
2024-09-16,SKU-002,6,31,4,170
2024-09-17,SKU-002,7,20,4,170
2024-09-18,SKU-002,8,1,4,170
2024-09-19,SKU-002,9,28,4,170
2024-09-20,SKU-002,10,21,4,170
2024-09-21,SKU-002,9,14,4,170
2024-09-22,SKU-002,8,32,4,170
2024-09-23,SKU-002,4,18,4,170
2024-09-24,SKU-002,11,9,4,170
2024-09-25,SKU-002,4,1,4,170
2024-09-26,SKU-002,2,31,4,170
2024-09-27,SKU-002,11,18,4,170
2024-09-28,SKU-002,0,29,4,170
2024-09-29,SKU-002,0,19,4,170
2024-09-30,SKU-002,10,8,4,170
2024-10-01,SKU-002,10,12,4,170
2024-10-02,SKU-002,9,11,4,170
2024-10-03,SKU-002,9,14,4,170
2024-10-04,SKU-002,10,25,4,170
2024-10-05,SKU-002,2,12,4,170
2024-10-06,SKU-002,6,13,4,170
2024-10-07,SKU-002,10,28,4,170
2024-10-08,SKU-002,5,21,4,170
2024-10-09,SKU-002,2,26,4,170
2024-10-10,SKU-002,10,16,4,170
2024-10-11,SKU-002,10,2,4,170
2024-10-12,SKU-002,9,7,4,170
2024-10-13,SKU-002,3,24,4,170
2024-10-14,SKU-002,8,11,4,170
2024-10-15,SKU-002,0,13,4,170
2024-10-16,SKU-002,0,20,4,170
2024-10-17,SKU-002,9,28,4,170
2024-10-18,SKU-002,8,25,4,170
2024-10-19,SKU-002,7,25,4,170
2024-10-20,SKU-002,11,30,4,170
2024-10-21,SKU-002,10,15,4,170
2024-10-22,SKU-002,11,20,4,170
2024-10-23,SKU-002,10,27,4,170
2024-10-24,SKU-002,1,27,4,170
2024-10-25,SKU-002,5,31,4,170
2024-10-26,SKU-002,1,18,4,170
2024-10-27,SKU-002,7,2,4,170
2024-10-28,SKU-002,3,29,4,170
2024-10-29,SKU-002,3,25,4,170
2024-10-30,SKU-002,7,19,4,170
2024-10-31,SKU-002,1,30,4,170
2024-11-01,SKU-002,0,20,4,170
2024-11-02,SKU-002,0,9,4,170
2024-11-03,SKU-002,2,31,4,170
2024-11-04,SKU-002,6,13,4,170
2024-11-05,SKU-002,4,20,4,170
2024-11-06,SKU-002,3,16,4,170
2024-11-07,SKU-002,10,5,4,170
2024-11-08,SKU-002,5,33,4,170
2024-11-09,SKU-002,9,24,4,170
2024-11-10,SKU-002,5,29,4,170
2024-11-11,SKU-002,7,15,4,170
2024-11-12,SKU-002,3,5,4,170
2024-11-13,SKU-002,6,7,4,170
2024-11-14,SKU-002,4,5,4,170
2024-11-15,SKU-002,3,12,4,170
2024-11-16,SKU-002,10,28,4,170
2024-11-17,SKU-002,8,19,4,170
2024-11-18,SKU-002,0,33,4,170
2024-11-19,SKU-002,0,2,4,170
2024-11-20,SKU-002,10,5,4,170
2024-11-21,SKU-002,3,13,4,170
2024-11-22,SKU-002,5,31,4,170
2024-11-23,SKU-002,6,11,4,170
2024-11-24,SKU-002,4,32,4,170
2024-11-25,SKU-002,3,2,4,170
2024-11-26,SKU-002,5,28,4,170
2024-11-27,SKU-002,8,30,4,170
2024-11-28,SKU-002,11,24,4,170
2024-11-29,SKU-002,6,22,4,170
2024-11-30,SKU-002,8,23,4,170
2024-12-01,SKU-002,9,22,4,170
2024-12-02,SKU-002,7,31,4,170
2024-12-03,SKU-002,6,2,4,170
2024-12-04,SKU-002,4,3,4,170
2024-12-05,SKU-002,0,30,4,170
2024-12-06,SKU-002,0,0,4,170
2024-12-07,SKU-002,3,27,4,170
2024-12-08,SKU-002,5,13,4,170
2024-12-09,SKU-002,3,8,4,170
2024-12-10,SKU-002,2,7,4,170
2024-12-11,SKU-002,10,24,4,170
2024-12-12,SKU-002,8,29,4,170
2024-12-13,SKU-002,2,19,4,170
2024-12-14,SKU-002,1,26,4,170
2024-12-15,SKU-002,8,11,4,170
2024-12-16,SKU-002,4,33,4,170
2024-12-17,SKU-002,6,34,4,170
2024-12-18,SKU-002,6,23,4,170
2024-12-19,SKU-002,7,1,4,170
2024-12-20,SKU-002,9,33,4,170
2024-12-21,SKU-002,11,26,4,170
2024-12-22,SKU-002,0,11,4,170
2024-12-23,SKU-002,0,24,4,170
2024-12-24,SKU-002,3,33,4,170
2024-12-25,SKU-002,4,9,4,170
2024-12-26,SKU-002,4,2,4,170
2024-12-27,SKU-002,9,18,4,170
2024-12-28,SKU-002,6,28,4,170
2024-12-29,SKU-002,7,12,4,170
2024-12-30,SKU-002,3,15,4,170
2024-12-31,SKU-002,7,23,4,170
2025-01-01,SKU-002,4,3,4,170
2025-01-02,SKU-002,4,26,4,170
2025-01-03,SKU-002,1,8,4,170
2025-01-04,SKU-002,5,9,4,170
2025-01-05,SKU-002,10,31,4,170
2025-01-06,SKU-002,7,19,4,170
2025-01-07,SKU-002,8,15,4,170
2025-01-08,SKU-002,0,19,4,170
2025-01-09,SKU-002,0,22,4,170
2025-01-10,SKU-002,7,26,4,170
2025-01-11,SKU-002,4,20,4,170
2025-01-12,SKU-002,9,4,4,170
2025-01-13,SKU-002,4,0,4,170
2025-01-14,SKU-002,2,26,4,170
2025-01-15,SKU-002,5,9,4,170
2025-01-16,SKU-002,5,15,4,170
2025-01-17,SKU-002,1,14,4,170
2025-01-18,SKU-002,9,16,4,170
2025-01-19,SKU-002,10,32,4,170
2025-01-20,SKU-002,5,16,4,170
2025-01-21,SKU-002,10,20,4,170
2025-01-22,SKU-002,1,18,4,170
2025-01-23,SKU-002,1,5,4,170
2025-01-24,SKU-002,6,8,4,170
2025-01-25,SKU-002,0,20,4,170
2025-01-26,SKU-002,0,3,4,170
2025-01-27,SKU-002,1,0,4,170
2025-01-28,SKU-002,6,21,4,170
2025-01-29,SKU-002,2,7,4,170
2025-01-30,SKU-002,4,14,4,170
2025-01-31,SKU-002,5,30,4,170
2025-02-01,SKU-002,9,19,4,170
2025-02-02,SKU-002,8,27,4,170
2025-02-03,SKU-002,3,17,4,170
2025-02-04,SKU-002,7,14,4,170
2025-02-05,SKU-002,9,34,4,170
2025-02-06,SKU-002,5,17,4,170
2025-02-07,SKU-002,4,4,4,170
2025-02-08,SKU-002,9,16,4,170
2025-02-09,SKU-002,10,17,4,170
2025-02-10,SKU-002,10,2,4,170
2025-02-11,SKU-002,0,5,4,170
2025-02-12,SKU-002,0,23,4,170
2025-02-13,SKU-002,7,28,4,170
2025-02-14,SKU-002,4,22,4,170
2025-02-15,SKU-002,11,25,4,170
2025-02-16,SKU-002,10,6,4,170
2025-02-17,SKU-002,8,7,4,170
2025-02-18,SKU-002,2,4,4,170
2025-02-19,SKU-002,8,5,4,170
2025-02-20,SKU-002,6,19,4,170
2025-02-21,SKU-002,5,1,4,170
2025-02-22,SKU-002,3,22,4,170
2025-02-23,SKU-002,3,2,4,170
2025-02-24,SKU-002,4,13,4,170
2025-02-25,SKU-002,4,5,4,170
2025-02-26,SKU-002,3,18,4,170
2025-02-27,SKU-002,9,7,4,170
2025-02-28,SKU-002,0,23,4,170
2025-03-01,SKU-002,0,18,4,170
2025-03-02,SKU-002,11,7,4,170
2025-03-03,SKU-002,11,33,4,170
2025-03-04,SKU-002,5,28,4,170
2025-03-05,SKU-002,2,29,4,170
2025-03-06,SKU-002,1,24,4,170
2025-03-07,SKU-002,7,11,4,170
2025-03-08,SKU-002,7,32,4,170
2025-03-09,SKU-002,4,30,4,170
2025-03-10,SKU-002,6,34,4,170
2025-03-11,SKU-002,8,27,4,170
2025-03-12,SKU-002,5,24,4,170
2025-03-13,SKU-002,5,22,4,170
2025-03-14,SKU-002,6,2,4,170
2025-03-15,SKU-002,11,0,4,170
2025-03-16,SKU-002,11,30,4,170
2025-03-17,SKU-002,0,14,4,170
2025-03-18,SKU-002,0,2,4,170
2025-03-19,SKU-002,2,5,4,170
2025-03-20,SKU-002,9,4,4,170
2025-03-21,SKU-002,8,7,4,170
2025-03-22,SKU-002,1,4,4,170
2025-03-23,SKU-002,1,0,4,170
2025-03-24,SKU-002,3,33,4,170
2025-03-25,SKU-002,5,28,4,170
2025-03-26,SKU-002,10,24,4,170
2025-03-27,SKU-002,2,1,4,170
2025-03-28,SKU-002,5,13,4,170
2025-03-29,SKU-002,8,23,4,170
2025-03-30,SKU-002,7,9,4,170
2025-03-31,SKU-002,7,18,4,170
2025-04-01,SKU-002,2,17,4,170
2025-04-02,SKU-002,9,8,4,170
2025-04-03,SKU-002,0,17,4,170
2025-04-04,SKU-002,0,10,4,170
2025-04-05,SKU-002,2,20,4,170
2025-04-06,SKU-002,2,13,4,170
2025-04-07,SKU-002,2,32,4,170
2025-04-08,SKU-002,6,3,4,170
2025-04-09,SKU-002,5,8,4,170
2025-04-10,SKU-002,5,22,4,170
2025-04-11,SKU-002,2,12,4,170
2025-04-12,SKU-002,11,3,4,170
2025-04-13,SKU-002,6,21,4,170
2025-04-14,SKU-002,10,4,4,170
2025-04-15,SKU-002,7,6,4,170
2025-04-16,SKU-002,11,13,4,170
2025-04-17,SKU-002,7,20,4,170
2025-04-18,SKU-002,4,8,4,170
2025-04-19,SKU-002,4,27,4,170
2025-04-20,SKU-002,0,5,4,170
2025-04-21,SKU-002,0,18,4,170
2025-04-22,SKU-002,11,25,4,170
2025-04-23,SKU-002,10,30,4,170
2025-04-24,SKU-002,5,15,4,170
2025-04-25,SKU-002,11,8,4,170
2025-04-26,SKU-002,5,2,4,170
2025-04-27,SKU-002,7,21,4,170
2025-04-28,SKU-002,10,0,4,170
2025-04-29,SKU-002,2,22,4,170
2025-04-30,SKU-002,4,18,4,170
2025-05-01,SKU-002,9,5,4,170
2025-05-02,SKU-002,9,25,4,170
2025-05-03,SKU-002,6,9,4,170
2025-05-04,SKU-002,2,31,4,170
2025-05-05,SKU-002,4,5,4,170
2025-05-06,SKU-002,11,19,4,170
2025-05-07,SKU-002,0,11,4,170
2025-05-08,SKU-002,0,1,4,170
2025-05-09,SKU-002,3,1,4,170
2025-05-10,SKU-002,10,16,4,170
2025-05-11,SKU-002,5,33,4,170
2025-05-12,SKU-002,10,9,4,170
2025-05-13,SKU-002,4,33,4,170
2025-05-14,SKU-002,3,3,4,170
2025-05-15,SKU-002,5,27,4,170
2025-05-16,SKU-002,11,19,4,170
2025-05-17,SKU-002,4,3,4,170
2025-05-18,SKU-002,7,18,4,170
2025-05-19,SKU-002,10,17,4,170
2025-05-20,SKU-002,5,29,4,170
2025-05-21,SKU-002,6,25,4,170
2025-05-22,SKU-002,1,6,4,170
2025-05-23,SKU-002,8,26,4,170
2025-05-24,SKU-002,0,6,4,170
2025-05-25,SKU-002,0,9,4,170
2025-05-26,SKU-002,6,6,4,170
2025-05-27,SKU-002,9,7,4,170
2025-05-28,SKU-002,4,1,4,170
2025-05-29,SKU-002,7,6,4,170
2025-05-30,SKU-002,8,10,4,170
2025-05-31,SKU-002,5,21,4,170
2025-06-01,SKU-002,11,28,4,170
2025-06-02,SKU-002,6,5,4,170
2025-06-03,SKU-002,9,34,4,170
2025-06-04,SKU-002,4,29,4,170
2025-06-05,SKU-002,5,12,4,170
2025-06-06,SKU-002,9,20,4,170
2025-06-07,SKU-002,5,18,4,170
2025-06-08,SKU-002,2,27,4,170
2025-06-09,SKU-002,8,22,4,170
2025-06-10,SKU-002,0,18,4,170
2025-06-11,SKU-002,0,16,4,170
2025-06-12,SKU-002,5,20,4,170
2025-06-13,SKU-002,7,10,4,170
2025-06-14,SKU-002,7,1,4,170
2025-06-15,SKU-002,9,10,4,170
2025-06-16,SKU-002,3,17,4,170
2025-06-17,SKU-002,1,24,4,170
2025-06-18,SKU-002,4,20,4,170
2025-06-19,SKU-002,9,3,4,170
2025-06-20,SKU-002,10,20,4,170
2025-06-21,SKU-002,11,18,4,170
2025-06-22,SKU-002,6,3,4,170
2025-06-23,SKU-002,3,34,4,170
2025-06-24,SKU-002,1,7,4,170
2025-06-25,SKU-002,7,12,4,170
2025-06-26,SKU-002,5,23,4,170
2025-06-27,SKU-002,0,3,4,170
2025-06-28,SKU-002,0,9,4,170
2025-06-29,SKU-002,1,29,4,170
2025-06-30,SKU-002,11,6,4,170
2025-07-01,SKU-002,4,23,4,170
2025-07-02,SKU-002,4,30,4,170
2025-07-03,SKU-002,10,15,4,170
2025-07-04,SKU-002,9,31,4,170
2025-07-05,SKU-002,11,1,4,170
2025-07-06,SKU-002,9,17,4,170
2025-07-07,SKU-002,6,14,4,170
2025-07-08,SKU-002,11,9,4,170
2025-07-09,SKU-002,4,13,4,170
2025-07-10,SKU-002,2,3,4,170
2025-07-11,SKU-002,9,30,4,170
2025-07-12,SKU-002,10,27,4,170
2025-07-13,SKU-002,11,1,4,170
2024-01-01,SKU-003,6,7,5,213
2024-01-02,SKU-003,8,25,5,213
2024-01-03,SKU-003,7,9,5,213
2024-01-04,SKU-003,9,28,5,213
2024-01-05,SKU-003,2,15,5,213
2024-01-06,SKU-003,7,34,5,213
2024-01-07,SKU-003,4,15,5,213
2024-01-08,SKU-003,4,31,5,213
2024-01-09,SKU-003,7,10,5,213
2024-01-10,SKU-003,1,2,5,213
2024-01-11,SKU-003,4,19,5,213
2024-01-12,SKU-003,4,13,5,213
2024-01-13,SKU-003,11,11,5,213
2024-01-14,SKU-003,9,31,5,213
2024-01-15,SKU-003,2,22,5,213
2024-01-16,SKU-003,0,14,5,213
2024-01-17,SKU-003,0,13,5,213
2024-01-18,SKU-003,8,30,5,213
2024-01-19,SKU-003,5,22,5,213
2024-01-20,SKU-003,9,26,5,213
2024-01-21,SKU-003,6,24,5,213
2024-01-22,SKU-003,10,4,5,213
2024-01-23,SKU-003,5,7,5,213
2024-01-24,SKU-003,2,9,5,213
2024-01-25,SKU-003,9,24,5,213
2024-01-26,SKU-003,1,34,5,213
2024-01-27,SKU-003,8,24,5,213
2024-01-28,SKU-003,3,17,5,213
2024-01-29,SKU-003,4,27,5,213
2024-01-30,SKU-003,6,19,5,213
2024-01-31,SKU-003,9,15,5,213
2024-02-01,SKU-003,10,24,5,213
2024-02-02,SKU-003,0,4,5,213
2024-02-03,SKU-003,0,3,5,213
2024-02-04,SKU-003,2,34,5,213
2024-02-05,SKU-003,3,8,5,213
2024-02-06,SKU-003,2,7,5,213
2024-02-07,SKU-003,6,28,5,213
2024-02-08,SKU-003,2,4,5,213
2024-02-09,SKU-003,5,33,5,213
2024-02-10,SKU-003,8,26,5,213
2024-02-11,SKU-003,4,7,5,213
2024-02-12,SKU-003,3,10,5,213
2024-02-13,SKU-003,2,15,5,213
2024-02-14,SKU-003,5,13,5,213
2024-02-15,SKU-003,8,31,5,213
2024-02-16,SKU-003,2,17,5,213
2024-02-17,SKU-003,8,11,5,213
2024-02-18,SKU-003,9,17,5,213
2024-02-19,SKU-003,0,13,5,213
2024-02-20,SKU-003,0,12,5,213
2024-02-21,SKU-003,2,26,5,213
2024-02-22,SKU-003,8,22,5,213
2024-02-23,SKU-003,6,18,5,213
2024-02-24,SKU-003,8,8,5,213
2024-02-25,SKU-003,9,31,5,213
2024-02-26,SKU-003,1,21,5,213
2024-02-27,SKU-003,3,7,5,213
2024-02-28,SKU-003,5,7,5,213
2024-02-29,SKU-003,8,4,5,213
2024-03-01,SKU-003,1,14,5,213
2024-03-02,SKU-003,7,16,5,213
2024-03-03,SKU-003,10,5,5,213
2024-03-04,SKU-003,2,29,5,213
2024-03-05,SKU-003,10,12,5,213
2024-03-06,SKU-003,9,25,5,213
2024-03-07,SKU-003,0,3,5,213
2024-03-08,SKU-003,0,16,5,213
2024-03-09,SKU-003,8,19,5,213
2024-03-10,SKU-003,5,15,5,213
2024-03-11,SKU-003,1,12,5,213
2024-03-12,SKU-003,11,26,5,213
2024-03-13,SKU-003,3,25,5,213
2024-03-14,SKU-003,10,1,5,213
2024-03-15,SKU-003,1,10,5,213
2024-03-16,SKU-003,5,32,5,213
2024-03-17,SKU-003,6,22,5,213
2024-03-18,SKU-003,6,24,5,213
2024-03-19,SKU-003,10,31,5,213
2024-03-20,SKU-003,7,30,5,213
2024-03-21,SKU-003,8,17,5,213
2024-03-22,SKU-003,2,27,5,213
2024-03-23,SKU-003,11,20,5,213
2024-03-24,SKU-003,0,28,5,213
2024-03-25,SKU-003,0,29,5,213
2024-03-26,SKU-003,10,2,5,213
2024-03-27,SKU-003,4,22,5,213
2024-03-28,SKU-003,5,34,5,213
2024-03-29,SKU-003,7,2,5,213
2024-03-30,SKU-003,10,21,5,213
2024-03-31,SKU-003,5,18,5,213
2024-04-01,SKU-003,11,3,5,213
2024-04-02,SKU-003,9,15,5,213
2024-04-03,SKU-003,6,8,5,213
2024-04-04,SKU-003,8,23,5,213
2024-04-05,SKU-003,11,26,5,213
2024-04-06,SKU-003,3,33,5,213
2024-04-07,SKU-003,10,7,5,213
2024-04-08,SKU-003,4,10,5,213
2024-04-09,SKU-003,4,15,5,213
2024-04-10,SKU-003,0,24,5,213
2024-04-11,SKU-003,0,23,5,213
2024-04-12,SKU-003,7,14,5,213
2024-04-13,SKU-003,6,1,5,213
2024-04-14,SKU-003,3,25,5,213
2024-04-15,SKU-003,10,5,5,213
2024-04-16,SKU-003,2,27,5,213
2024-04-17,SKU-003,9,2,5,213
2024-04-18,SKU-003,1,4,5,213
2024-04-19,SKU-003,1,17,5,213
2024-04-20,SKU-003,10,19,5,213
2024-04-21,SKU-003,9,33,5,213
2024-04-22,SKU-003,8,20,5,213
2024-04-23,SKU-003,3,11,5,213
2024-04-24,SKU-003,9,9,5,213
2024-04-25,SKU-003,8,15,5,213
2024-04-26,SKU-003,3,21,5,213
2024-04-27,SKU-003,0,17,5,213
2024-04-28,SKU-003,0,23,5,213
2024-04-29,SKU-003,2,11,5,213
2024-04-30,SKU-003,10,28,5,213
2024-05-01,SKU-003,3,16,5,213
2024-05-02,SKU-003,3,31,5,213
2024-05-03,SKU-003,5,14,5,213
2024-05-04,SKU-003,10,34,5,213
2024-05-05,SKU-003,9,12,5,213
2024-05-06,SKU-003,4,0,5,213
2024-05-07,SKU-003,8,31,5,213
2024-05-08,SKU-003,11,21,5,213
2024-05-09,SKU-003,10,10,5,213
2024-05-10,SKU-003,3,18,5,213
2024-05-11,SKU-003,7,9,5,213
2024-05-12,SKU-003,7,17,5,213
2024-05-13,SKU-003,6,14,5,213
2024-05-14,SKU-003,0,32,5,213
2024-05-15,SKU-003,0,8,5,213
2024-05-16,SKU-003,6,20,5,213
2024-05-17,SKU-003,8,10,5,213
2024-05-18,SKU-003,1,15,5,213
2024-05-19,SKU-003,5,16,5,213
2024-05-20,SKU-003,2,28,5,213
2024-05-21,SKU-003,10,34,5,213
2024-05-22,SKU-003,10,14,5,213
2024-05-23,SKU-003,4,2,5,213
2024-05-24,SKU-003,8,25,5,213
2024-05-25,SKU-003,9,23,5,213
2024-05-26,SKU-003,2,20,5,213
2024-05-27,SKU-003,2,9,5,213
2024-05-28,SKU-003,6,7,5,213
2024-05-29,SKU-003,7,22,5,213
2024-05-30,SKU-003,4,22,5,213
2024-05-31,SKU-003,0,5,5,213
2024-06-01,SKU-003,0,11,5,213
2024-06-02,SKU-003,1,15,5,213
2024-06-03,SKU-003,3,11,5,213
2024-06-04,SKU-003,11,10,5,213
2024-06-05,SKU-003,11,17,5,213
2024-06-06,SKU-003,11,17,5,213
2024-06-07,SKU-003,9,7,5,213
2024-06-08,SKU-003,4,18,5,213
2024-06-09,SKU-003,1,14,5,213
2024-06-10,SKU-003,6,17,5,213
2024-06-11,SKU-003,1,15,5,213
2024-06-12,SKU-003,4,34,5,213
2024-06-13,SKU-003,2,29,5,213
2024-06-14,SKU-003,10,13,5,213
2024-06-15,SKU-003,1,17,5,213
2024-06-16,SKU-003,2,22,5,213
2024-06-17,SKU-003,0,33,5,213
2024-06-18,SKU-003,0,1,5,213
2024-06-19,SKU-003,3,4,5,213
2024-06-20,SKU-003,4,16,5,213
2024-06-21,SKU-003,4,13,5,213
2024-06-22,SKU-003,9,24,5,213
2024-06-23,SKU-003,4,3,5,213
2024-06-24,SKU-003,10,27,5,213
2024-06-25,SKU-003,3,28,5,213
2024-06-26,SKU-003,5,34,5,213
2024-06-27,SKU-003,2,34,5,213
2024-06-28,SKU-003,11,10,5,213
2024-06-29,SKU-003,3,1,5,213
2024-06-30,SKU-003,1,33,5,213
2024-07-01,SKU-003,11,17,5,213
2024-07-02,SKU-003,8,1,5,213
2024-07-03,SKU-003,3,15,5,213
2024-07-04,SKU-003,0,7,5,213
2024-07-05,SKU-003,0,18,5,213
2024-07-06,SKU-003,1,7,5,213
2024-07-07,SKU-003,8,31,5,213
2024-07-08,SKU-003,5,21,5,213
2024-07-09,SKU-003,4,9,5,213
2024-07-10,SKU-003,4,11,5,213
2024-07-11,SKU-003,9,27,5,213
2024-07-12,SKU-003,6,11,5,213
2024-07-13,SKU-003,8,26,5,213
2024-07-14,SKU-003,7,1,5,213
2024-07-15,SKU-003,2,12,5,213
2024-07-16,SKU-003,2,24,5,213
2024-07-17,SKU-003,9,19,5,213
2024-07-18,SKU-003,11,0,5,213
2024-07-19,SKU-003,6,32,5,213
2024-07-20,SKU-003,6,27,5,213
2024-07-21,SKU-003,0,8,5,213
2024-07-22,SKU-003,0,14,5,213
2024-07-23,SKU-003,2,3,5,213
2024-07-24,SKU-003,10,20,5,213
2024-07-25,SKU-003,2,20,5,213
2024-07-26,SKU-003,8,21,5,213
