sku_id,category,subcategory,snapshot_date,on_hand_units,on_order_units,inventory_position,lead_time_days,source_reorder_point,calculated_risk_threshold,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,coverage_weeks,shortfall_units,stockout_risk,overstock_risk,volatility_cv,unit_cost,excess_units_over_healthy,inventory_value_exposure_rupees,stockout_shortfall_rupees,rupee_value_at_stake,decision,decision_reason,data_quality_flag,weeks_observed
SKU00052,Home & Kitchen,Storage & Containers,2025-12-31 00:00:00,5399.0,0.0,5399.0,14.0,1299.0,3.0,1.5,2.0,d3_forecast,3599.3333333333335,0.0,0.0,1.0,,967.68,5393.0,5218698.239999999,0.0,5218698.239999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04879,Electronics & Accessories,Small Appliances,2025-12-31 00:00:00,5020.0,0.0,5020.0,14.0,1000.0,4.0,2.0,3.0,d3_forecast,2510.0,0.0,0.0,1.0,,1032.44,5012.0,5174589.28,0.0,5174589.28,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04996,Apparel & Footwear,Women's Wear,2025-12-31 00:00:00,8299.0,0.0,8299.0,14.0,1887.0,3.0,1.5,2.0,d3_forecast,5532.666666666667,0.0,0.0,1.0,,620.41,8293.0,5145060.13,0.0,5145060.13,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01605,Health & Wellness,First Aid,2025-12-31 00:00:00,7895.0,0.0,7895.0,14.0,1861.0,6.0,3.0,5.0,d3_forecast,2631.6666666666665,0.0,0.0,1.0,,651.5,7883.0,5135774.5,0.0,5135774.5,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01766,Frozen Foods,Ready Meals,2025-12-31 00:00:00,7282.0,0.0,7282.0,14.0,1824.0,2.0,1.0,0.0,d3_forecast,7282.0,0.0,0.0,1.0,,690.64,7278.0,5026477.92,0.0,5026477.92,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00466,Health & Wellness,OTC Medicine,2025-12-31 00:00:00,6760.0,0.0,6760.0,14.0,1467.0,2.0,1.0,0.0,d3_forecast,6760.0,0.0,0.0,1.0,,729.25,6756.0,4926813.0,0.0,4926813.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02780,Health & Wellness,First Aid,2025-12-31 00:00:00,8650.0,0.0,8650.0,14.0,1817.0,3.0,1.5,2.0,d3_forecast,5766.666666666667,0.0,0.0,1.0,,569.66,8644.0,4924141.04,0.0,4924141.04,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02209,Health & Wellness,OTC Medicine,2025-12-31 00:00:00,7739.0,0.0,7739.0,14.0,1665.0,5.0,2.6,2.5,d3_forecast,3095.6,0.0,0.0,1.0,0.4385290096535146,632.41,7729.0,4887896.89,0.0,4887896.89,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU04652,Health & Wellness,First Aid,2025-12-31 00:00:00,6580.0,0.0,6580.0,14.0,1550.0,6.0,3.0,0.0,d3_forecast,2193.3333333333335,0.0,0.0,1.0,,739.21,6568.0,4855131.28,0.0,4855131.28,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00706,Home & Kitchen,Storage & Containers,2025-12-31 00:00:00,7183.0,0.0,7183.0,14.0,1629.0,2.0,1.0,0.0,d3_forecast,7183.0,0.0,0.0,1.0,,670.07,7179.0,4810432.53,0.0,4810432.53,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03504,Frozen Foods,Frozen Vegetables,2025-12-31 00:00:00,8264.0,0.0,8264.0,14.0,1863.0,3.0,1.5,2.0,d3_forecast,5509.333333333333,0.0,0.0,1.0,,576.1,8258.0,4757433.8,0.0,4757433.8,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01167,Electronics & Accessories,Small Appliances,2025-12-31 00:00:00,4604.0,0.0,4604.0,14.0,1195.0,8.0,4.0,4.5,d3_forecast,1151.0,0.0,0.0,1.0,,1031.07,4588.0,4730549.16,0.0,4730549.16,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00354,Home & Kitchen,Home Decor,2025-12-31 00:00:00,6648.0,0.0,6648.0,14.0,1492.0,4.0,2.0,0.0,d3_forecast,3324.0,0.0,0.0,1.0,,680.1,6640.0,4515864.0,0.0,4515864.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01567,Health & Wellness,First Aid,2025-12-31 00:00:00,7987.0,0.0,7987.0,14.0,1846.0,4.0,2.0,0.0,d3_forecast,3993.5,0.0,0.0,1.0,,564.75,7979.0,4506140.25,0.0,4506140.25,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02534,Apparel & Footwear,Kids Wear,2025-12-31 00:00:00,6802.0,0.0,6802.0,14.0,1561.0,2.0,1.0,0.0,d3_forecast,6802.0,0.0,0.0,1.0,,662.82,6798.0,4505850.36,0.0,4505850.36,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02194,Electronics & Accessories,Batteries,2025-12-31 00:00:00,5994.0,0.0,5994.0,14.0,1375.0,2.0,1.0,1.0,d3_forecast,5994.0,0.0,0.0,1.0,,747.38,5990.0,4476806.2,0.0,4476806.2,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03210,Frozen Foods,Ready Meals,2025-12-31 00:00:00,5438.0,0.0,5438.0,14.0,1187.0,6.0,3.0,0.0,d3_forecast,1812.6666666666667,0.0,0.0,1.0,,810.37,5426.0,4397067.62,0.0,4397067.62,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03803,Electronics & Accessories,Batteries,2025-12-31 00:00:00,7305.0,0.0,7305.0,14.0,1640.0,3.0,1.5,1.0,d3_forecast,4870.0,0.0,0.0,1.0,,581.19,7299.0,4242105.8100000005,0.0,4242105.8100000005,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00551,Frozen Foods,Ice Cream,2025-12-31 00:00:00,6844.0,0.0,6844.0,14.0,1554.0,4.0,2.0,0.0,d3_forecast,3422.0,0.0,0.0,1.0,,614.32,6836.0,4199491.5200000005,0.0,4199491.5200000005,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03414,Apparel & Footwear,Women's Wear,2025-12-31 00:00:00,6873.0,0.0,6873.0,14.0,1563.0,7.0,3.5,5.0,d3_forecast,1963.7142857142858,0.0,0.0,1.0,,604.83,6859.0,4148528.97,0.0,4148528.97,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04726,Health & Wellness,OTC Medicine,2025-12-31 00:00:00,7465.0,0.0,7465.0,14.0,1624.0,3.0,1.5,1.0,d3_forecast,4976.666666666667,0.0,0.0,1.0,,547.35,7459.0,4082683.6500000004,0.0,4082683.6500000004,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01046,Health & Wellness,First Aid,2025-12-31 00:00:00,7262.0,0.0,7262.0,14.0,1695.0,2.0,1.0,0.0,d3_forecast,7262.0,0.0,0.0,1.0,,560.42,7258.0,4067528.36,0.0,4067528.36,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04612,Home & Kitchen,Cookware,2025-12-31 00:00:00,7567.0,0.0,7567.0,14.0,1610.0,2.0,1.0,1.0,d3_forecast,7567.0,0.0,0.0,1.0,,532.13,7563.0,4024499.19,0.0,4024499.19,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01310,Frozen Foods,Frozen Meat,2025-12-31 00:00:00,8360.0,0.0,8360.0,14.0,1901.0,4.333333333333333,2.142857142857143,2.1666666666666665,d3_forecast,3858.4615384615386,0.0,0.0,1.0,0.41987652505980405,477.85,8351.333333333334,3990684.633333334,0.0,3990684.633333334,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,7.0
SKU01981,Electronics & Accessories,Mobile Accessories,2025-12-31 00:00:00,8785.0,0.0,8785.0,14.0,1842.0,2.0,1.0,0.0,d3_forecast,8785.0,0.0,0.0,1.0,,452.19,8781.0,3970680.39,0.0,3970680.39,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01851,Home & Kitchen,Home Decor,2025-12-31 00:00:00,5036.0,0.0,5036.0,14.0,1128.0,4.0,2.0,3.0,d3_forecast,2518.0,0.0,0.0,1.0,,775.93,5028.0,3901376.0399999996,0.0,3901376.0399999996,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01675,Apparel & Footwear,Kids Wear,2025-12-31 00:00:00,7287.0,0.0,7287.0,14.0,1688.0,6.0,3.0,0.0,d3_forecast,2429.0,0.0,0.0,1.0,,532.89,7275.0,3876774.75,0.0,3876774.75,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00012,Health & Wellness,Vitamins & Supplements,2025-12-31 00:00:00,7156.0,0.0,7156.0,14.0,1551.0,6.0,3.0,0.0,d3_forecast,2385.3333333333335,0.0,0.0,1.0,,526.59,7144.0,3761958.9600000004,0.0,3761958.9600000004,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00638,Electronics & Accessories,Batteries,2025-12-31 00:00:00,5795.0,0.0,5795.0,14.0,1223.0,3.3333333333333335,1.6666666666666667,1.875,d3_forecast,3477.0,0.0,0.0,1.0,,649.64,5788.333333333333,3760332.866666666,0.0,3760332.866666666,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU03839,Personal Care,Skin Care,2025-12-31 00:00:00,8057.0,0.0,8057.0,14.0,1821.0,4.0,2.4,2.0,d3_forecast,4028.5,0.0,0.0,1.0,0.4750730937913075,459.02,8049.0,3694651.98,0.0,3694651.98,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU03362,Frozen Foods,Frozen Vegetables,2025-12-31 00:00:00,7039.0,0.0,7039.0,14.0,1569.0,3.0,1.5,2.0,d3_forecast,4692.666666666667,0.0,0.0,1.0,,523.37,7033.0,3680861.21,0.0,3680861.21,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00090,Health & Wellness,OTC Medicine,2025-12-31 00:00:00,7868.0,0.0,7868.0,14.0,1737.0,3.0,1.5,1.0,d3_forecast,5245.333333333333,0.0,0.0,1.0,,462.73,7862.0,3637983.2600000002,0.0,3637983.2600000002,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04664,Frozen Foods,Ready Meals,2025-12-31 00:00:00,7820.0,0.0,7820.0,14.0,1743.0,2.0,1.0,0.0,d3_forecast,7820.0,0.0,0.0,1.0,,457.32,7816.0,3574413.12,0.0,3574413.12,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01264,Apparel & Footwear,Men's Wear,2025-12-31 00:00:00,5425.0,0.0,5425.0,14.0,1155.0,6.0,3.0,0.0,d3_forecast,1808.3333333333333,0.0,0.0,1.0,,659.92,5413.0,3572146.96,0.0,3572146.96,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03600,Home & Kitchen,Storage & Containers,2025-12-31 00:00:00,8378.0,0.0,8378.0,14.0,1921.0,2.0,1.0,0.0,d3_forecast,8378.0,0.0,0.0,1.0,,425.95,8374.0,3566905.3,0.0,3566905.3,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04352,Frozen Foods,Frozen Vegetables,2025-12-31 00:00:00,7623.0,0.0,7623.0,14.0,1594.0,6.0,3.0,0.0,d3_forecast,2541.0,0.0,0.0,1.0,,454.77,7611.0,3461254.4699999997,0.0,3461254.4699999997,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00498,Frozen Foods,Ready Meals,2025-12-31 00:00:00,8527.0,0.0,8527.0,14.0,1806.0,5.333333333333333,2.6666666666666665,1.5,d3_forecast,3197.625,0.0,0.0,1.0,,405.25,8516.333333333334,3451244.0833333335,0.0,3451244.0833333335,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00155,Frozen Foods,Frozen Vegetables,2025-12-31 00:00:00,7508.0,0.0,7508.0,14.0,1674.0,7.0,3.5,5.0,d3_forecast,2145.1428571428573,0.0,0.0,1.0,,457.03,7494.0,3424982.82,0.0,3424982.82,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01877,Health & Wellness,Vitamins & Supplements,2025-12-31 00:00:00,3622.0,0.0,3622.0,14.0,856.0,2.0,1.0,0.0,d3_forecast,3622.0,0.0,0.0,1.0,,939.87,3618.0,3400449.66,0.0,3400449.66,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03931,Home & Kitchen,Home Decor,2025-12-31 00:00:00,3555.0,0.0,3555.0,14.0,963.0,4.0,2.0,3.0,d3_forecast,1777.5,0.0,0.0,1.0,,950.89,3547.0,3372806.83,0.0,3372806.83,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02267,Health & Wellness,OTC Medicine,2025-12-31 00:00:00,8084.0,0.0,8084.0,14.0,1829.0,2.0,1.0,1.0,d3_forecast,8084.0,0.0,0.0,1.0,,415.23,8080.0,3355058.4000000004,0.0,3355058.4000000004,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00173,Health & Wellness,OTC Medicine,2025-12-31 00:00:00,4877.0,0.0,4877.0,14.0,1242.0,2.0,1.0,0.0,d3_forecast,4877.0,0.0,0.0,1.0,,679.85,4873.0,3312909.0500000003,0.0,3312909.0500000003,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00858,Frozen Foods,Ice Cream,2025-12-31 00:00:00,7832.0,0.0,7832.0,14.0,1692.0,2.0,1.0,0.0,d3_forecast,7832.0,0.0,0.0,1.0,,416.42,7828.0,3259735.7600000002,0.0,3259735.7600000002,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04580,Health & Wellness,First Aid,2025-12-31 00:00:00,6674.0,0.0,6674.0,14.0,1653.0,4.0,2.0,0.0,d3_forecast,3337.0,0.0,0.0,1.0,,487.35,6666.0,3248675.1,0.0,3248675.1,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03230,Personal Care,Oral Care,2025-12-31 00:00:00,6980.0,0.0,6980.0,14.0,1526.0,2.0,1.0,0.0,d3_forecast,6980.0,0.0,0.0,1.0,,464.36,6976.0,3239375.36,0.0,3239375.36,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01915,Health & Wellness,Vitamins & Supplements,2025-12-31 00:00:00,8285.0,0.0,8285.0,14.0,1808.0,2.0,1.0,0.0,d3_forecast,8285.0,0.0,0.0,1.0,,388.67,8281.0,3218576.27,0.0,3218576.27,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01200,Health & Wellness,OTC Medicine,2025-12-31 00:00:00,4575.0,0.0,4575.0,14.0,1044.0,2.0,1.0,1.0,d3_forecast,4575.0,0.0,0.0,1.0,,689.14,4571.0,3150058.94,0.0,3150058.94,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01558,Home & Kitchen,Cookware,2025-12-31 00:00:00,7335.0,0.0,7335.0,14.0,1616.0,2.0,1.0,0.0,d3_forecast,7335.0,0.0,0.0,1.0,,423.1,7331.0,3101746.1,0.0,3101746.1,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01031,Health & Wellness,First Aid,2025-12-31 00:00:00,7383.0,0.0,7383.0,14.0,1821.0,2.0,1.0,0.0,d3_forecast,7383.0,0.0,0.0,1.0,,419.47,7379.0,3095269.1300000004,0.0,3095269.1300000004,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00389,Frozen Foods,Ready Meals,2025-12-31 00:00:00,7439.0,0.0,7439.0,14.0,1697.0,2.0,1.0,1.0,d3_forecast,7439.0,0.0,0.0,1.0,,411.18,7435.0,3057123.3000000003,0.0,3057123.3000000003,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01340,Frozen Foods,Frozen Vegetables,2025-12-31 00:00:00,6594.0,0.0,6594.0,14.0,1446.0,3.3333333333333335,1.6666666666666667,2.0,d3_forecast,3956.3999999999996,0.0,0.0,1.0,,453.6,6587.333333333333,2988014.4,0.0,2988014.4,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU03582,Home & Kitchen,Cookware,2025-12-31 00:00:00,3820.0,0.0,3820.0,14.0,870.0,2.0,1.0,1.0,d3_forecast,3820.0,0.0,0.0,1.0,,780.6,3816.0,2978769.6,0.0,2978769.6,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04073,Apparel & Footwear,Women's Wear,2025-12-31 00:00:00,7539.0,0.0,7539.0,14.0,1734.0,2.0,1.0,1.0,d3_forecast,7539.0,0.0,0.0,1.0,,392.24,7535.0,2955528.4,0.0,2955528.4,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00371,Personal Care,Oral Care,2025-12-31 00:00:00,7713.0,0.0,7713.0,14.0,1575.0,3.3333333333333335,1.6666666666666667,2.0,d3_forecast,4627.8,0.0,0.0,1.0,,373.02,7706.333333333333,2874616.46,0.0,2874616.46,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02114,Frozen Foods,Ready Meals,2025-12-31 00:00:00,6008.0,0.0,6008.0,14.0,1508.0,4.0,2.0,1.0,d3_forecast,3004.0,0.0,0.0,1.0,,473.75,6000.0,2842500.0,0.0,2842500.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03619,Apparel & Footwear,Men's Wear,2025-12-31 00:00:00,4709.0,0.0,4709.0,14.0,1004.0,2.0,1.0,1.0,d3_forecast,4709.0,0.0,0.0,1.0,,595.5,4705.0,2801827.5,0.0,2801827.5,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04215,Frozen Foods,Frozen Meat,2025-12-31 00:00:00,7275.0,0.0,7275.0,14.0,1655.0,2.0,1.0,1.0,d3_forecast,7275.0,0.0,0.0,1.0,,384.81,7271.0,2797953.5100000002,0.0,2797953.5100000002,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02425,Apparel & Footwear,Kids Wear,2025-12-31 00:00:00,5066.0,0.0,5066.0,14.0,1145.0,4.0,2.0,0.0,d3_forecast,2533.0,0.0,0.0,1.0,,552.47,5058.0,2794393.2600000002,0.0,2794393.2600000002,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00699,Apparel & Footwear,Kids Wear,2025-12-31 00:00:00,7691.0,0.0,7691.0,14.0,1709.0,4.0,2.0,1.5,d3_forecast,3845.5,0.0,0.0,1.0,,349.89,7683.0,2688204.87,0.0,2688204.87,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
