sku_id,category,subcategory,launch_date,unit_cost,list_price
SKU00393,Snacks & Confectionery,Biscuits & Cookies,2022-11-07,62.28,88.75
SKU00394,Snacks & Confectionery,Namkeen,2022-03-06,63.97,102.95
SKU00395,Apparel & Footwear,Men's Wear,2023-06-02,856.32,1103.12
SKU00396,Grocery,Sugar & Salt,2022-07-02,269.2,394.96
SKU00397,Home Care,Laundry,2023-09-06,90.13,120.96
SKU00398,Health & Wellness,Vitamins & Supplements,2022-05-15,398.45,522.36
SKU00399,Frozen Foods,Frozen Vegetables,2023-09-03,384.38,499.36
SKU00400,Electronics & Accessories,Small Appliances,2023-10-03,1381.15,1799.17
SKU00401,Apparel & Footwear,Kids Wear,,684.96,1129.62
SKU00402,Personal Care,Hair Care,,452.9,723.68
SKU00403,Apparel & Footwear,Kids Wear,2025-11-01,638.37,878.1
SKU00404,Dairy & Bakery,Bread,2022-10-21,157.47,230.08
SKU00405,Stationery & Office,Writing Instruments,2022-09-13,88.45,125.94
SKU00406,Frozen Foods,Ice Cream,2022-10-26,268.43,373.11
SKU00407,Electronics & Accessories,Mobile Accessories,2022-12-31,1602.52,2769.83
SKU00408,Home & Kitchen,Cookware,2023-06-03,888.1,1499.98
SKU00409,Apparel & Footwear,Kids Wear,2025-09-11,1104.63,1557.01
SKU00410,Home & Kitchen,Cookware,2023-01-05,763.62,1081.09
SKU00411,Frozen Foods,Frozen Meat,2022-03-21,180.34,239.07
SKU00412,Grocery,Rice & Grains,2022-01-14,453.71,627.15
SKU00413,Home Care,Air Fresheners,2025-02-22,104.52,173.64
SKU00414,Snacks & Confectionery,Chips & Crisps,2025-01-16,26.72,47.09
SKU00415,Home & Kitchen,Cookware,2022-09-15,1146.13,1769.39
SKU00416,Snacks & Confectionery,Namkeen,2022-01-20,48.29,75.12
SKU00417,Snacks & Confectionery,Biscuits & Cookies,2024-01-29,29.99,40.43
SKU00418,Snacks & Confectionery,Biscuits & Cookies,2022-02-27,39.58,55.14
SKU00419,Health & Wellness,Vitamins & Supplements,2022-12-04,391.43,509.64
SKU00420,Frozen Foods,Frozen Vegetables,2022-10-10,296.61,438.73
SKU00421,Stationery & Office,Office Supplies,2022-01-09,32.48,52.21
SKU00422,Personal Care,Bath & Body,2022-01-02,187.02,276.63
SKU00423,Dairy & Bakery,Cheese,,65.87,109.08
SKU00424,Grocery,Spices & Seasoning,2023-11-28,220.4,389.99
SKU00425,Grocery,Spices & Seasoning,2024-05-28,141.11,209.07
SKU00426,Personal Care,Oral Care,2022-05-08,395.71,605.61
SKU00427,Stationery & Office,Writing Instruments,2023-05-18,162.29,290.82
SKU00428,Frozen Foods,Ready Meals,2022-02-25,551.24,754.79
SKU00429,Home & Kitchen,Storage & Containers,2022-01-02,414.48,582.88
SKU00430,Beverages,Bottled Water,2024-08-15,83.33,146.59
SKU00431,Beverages,Tea,,89.93,123.61
SKU00432,Home & Kitchen,Home Decor,2022-01-04,1128.66,1977.65
SKU00433,Beverages,Coffee,2024-02-11,100.49,147.9
SKU00434,Grocery,Rice & Grains,2023-04-04,145.9,206.78
SKU00435,Personal Care,Oral Care,2023-02-08,259.41,384.45
SKU00436,Stationery & Office,Office Supplies,2022-05-25,107.75,146.23
SKU00437,Electronics & Accessories,Mobile Accessories,2024-10-30,329.36,509.53
SKU00438,Beverages,Energy Drinks,2023-05-18,54.73,90.72
SKU00439,Home & Kitchen,Home Decor,2024-05-26,528.22,786.51
SKU00440,Home & Kitchen,Home Decor,2024-06-29,253.21,398.41
SKU00441,Apparel & Footwear,Men's Wear,2022-05-27,1605.01,2730.45
SKU00442,Home & Kitchen,Storage & Containers,2022-05-11,738.46,1105.86
SKU00443,Snacks & Confectionery,Chocolates,2022-02-08,53.43,89.0
SKU00444,Stationery & Office,Writing Instruments,2022-11-17,110.42,165.41
SKU00445,Dairy & Bakery,Yogurt,2022-02-08,60.84,87.15
SKU00446,Apparel & Footwear,Women's Wear,2023-08-29,1928.61,2586.83
SKU00447,Frozen Foods,Ice Cream,2022-03-07,151.28,198.19
SKU00448,Apparel & Footwear,Kids Wear,2022-01-28,945.4,1318.48
SKU00449,Health & Wellness,OTC Medicine,2022-12-15,969.92,1254.12
SKU00450,Health & Wellness,OTC Medicine,2023-03-21,571.43,828.83
SKU00451,Health & Wellness,First Aid,2023-08-23,785.25,1079.22
SKU00452,Apparel & Footwear,Footwear,2023-02-05,711.36,957.94
SKU00453,Electronics & Accessories,Mobile Accessories,2023-01-05,289.29,382.55
SKU00454,Beverages,Bottled Water,2022-07-08,58.73,79.58
SKU00455,Apparel & Footwear,Kids Wear,2022-02-08,1041.8,1343.21
SKU00456,Frozen Foods,Frozen Vegetables,2022-11-03,194.96,291.76
SKU00457,Dairy & Bakery,Butter & Ghee,2023-12-20,209.27,265.45
SKU00458,Frozen Foods,Ice Cream,2023-01-25,294.28,452.69
SKU00459,Stationery & Office,Writing Instruments,2024-06-18,83.49,147.1
SKU00460,Home & Kitchen,Cookware,2022-04-16,928.33,1558.84
SKU00461,Home & Kitchen,Cookware,2024-06-25,479.33,695.12
SKU00462,Home Care,Dishwashing,2023-05-13,133.73,241.55
SKU00463,Apparel & Footwear,Kids Wear,,1018.15,1727.58
SKU00464,Personal Care,Hair Care,2025-09-15,285.63,443.86
SKU00465,Electronics & Accessories,Batteries,2023-09-23,1103.59,1563.0
SKU00466,Health & Wellness,OTC Medicine,2025-03-05,729.25,1233.12
SKU00467,Snacks & Confectionery,Namkeen,2022-06-11,62.7,90.38
SKU00468,Dairy & Bakery,Cheese,2023-01-26,72.11,100.74
SKU00469,Grocery,Sugar & Salt,2022-12-26,113.32,152.95
SKU00470,Beverages,Soft Drinks,2022-04-28,36.15,50.55
SKU00471,Home Care,Laundry,2024-08-05,211.16,344.74
SKU00472,Home Care,Laundry,2024-09-18,274.04,342.83
SKU00473,Beverages,Juices,2022-03-08,86.19,111.63
SKU00474,Home Care,Pest Control,2022-06-07,66.11,102.76
SKU00475,Health & Wellness,Vitamins & Supplements,2023-02-22,381.79,685.08
SKU00476,Snacks & Confectionery,Namkeen,2023-11-07,140.58,206.08
SKU00477,Personal Care,Oral Care,2022-07-09,100.71,131.43
SKU00478,Personal Care,Skin Care,2022-09-14,339.9,449.91
SKU00479,Frozen Foods,Frozen Meat,2022-01-31,511.73,660.82
SKU00480,Personal Care,Skin Care,2022-06-05,172.39,217.56
SKU00481,Electronics & Accessories,Batteries,,980.79,1346.77
SKU00482,Dairy & Bakery,Bread,2022-02-21,125.31,212.18
SKU00483,Home Care,Surface Cleaners,2022-06-24,101.09,180.8
SKU00484,Personal Care,Hair Care,2022-04-07,105.25,179.04
SKU00485,Snacks & Confectionery,Namkeen,2024-04-02,30.15,50.23
SKU00486,Electronics & Accessories,Batteries,2022-03-15,1371.44,2425.84
SKU00487,Snacks & Confectionery,Biscuits & Cookies,2022-01-29,139.28,209.96
SKU00488,Dairy & Bakery,Butter & Ghee,2022-04-14,216.21,289.84
SKU00489,Apparel & Footwear,Men's Wear,2025-07-28,1005.06,1823.85
SKU00490,Stationery & Office,Office Supplies,2022-07-11,180.88,240.88
SKU00491,Electronics & Accessories,Small Appliances,2024-07-09,625.84,801.0
SKU00492,Home & Kitchen,Cookware,2024-08-31,662.49,1126.69
SKU00493,Home & Kitchen,Home Decor,2023-01-28,217.64,391.9
SKU00494,Home Care,Air Fresheners,2023-11-10,215.0,320.97
SKU00495,Apparel & Footwear,Kids Wear,2023-04-02,1292.86,1685.32
SKU00496,Dairy & Bakery,Milk,2023-10-22,230.13,313.44
SKU00497,Home Care,Pest Control,2025-05-08,223.06,399.27
SKU00498,Frozen Foods,Ready Meals,2022-01-22,405.25,564.17
SKU00499,Stationery & Office,Office Supplies,2022-01-22,83.23,110.32
SKU00500,Home & Kitchen,Home Decor,2022-01-06,781.21,1264.58
SKU00501,Home Care,Pest Control,2023-08-31,284.76,399.18
SKU00502,Health & Wellness,OTC Medicine,2022-12-10,604.85,898.08
SKU00503,Snacks & Confectionery,Chips & Crisps,2022-08-23,68.67,114.18
SKU00504,Apparel & Footwear,Women's Wear,2022-07-17,1136.94,1466.31
SKU00505,Frozen Foods,Frozen Vegetables,2024-05-27,214.41,353.96
SKU00506,Frozen Foods,Frozen Vegetables,2022-11-04,243.03,319.73
SKU00507,Apparel & Footwear,Footwear,2022-04-12,1152.62,1588.92
SKU00508,Health & Wellness,OTC Medicine,2023-04-14,343.68,567.86
SKU00509,Grocery,Flour & Atta,2022-01-10,173.39,238.23
SKU00510,Dairy & Bakery,Eggs,2022-03-30,116.09,208.61
SKU00511,Snacks & Confectionery,Chips & Crisps,2024-04-25,105.28,172.85
SKU00512,Electronics & Accessories,Mobile Accessories,2022-11-13,1367.67,2201.13
SKU00513,Grocery,Sugar & Salt,2022-01-23,180.87,234.2
SKU00514,Snacks & Confectionery,Chocolates,,82.07,105.37
SKU00515,Health & Wellness,First Aid,2023-11-08,786.96,1273.91
SKU00516,Electronics & Accessories,Batteries,,1441.14,2155.25
SKU00517,Frozen Foods,Frozen Vegetables,2023-05-06,370.27,465.51
SKU00518,Home & Kitchen,Home Decor,2023-04-08,268.46,374.69
SKU00519,Stationery & Office,Office Supplies,2022-03-26,40.83,71.95
SKU00520,Beverages,Coffee,,30.48,47.04
SKU00521,Stationery & Office,Writing Instruments,2023-03-25,189.07,288.5
SKU00522,Health & Wellness,First Aid,2024-12-19,88.13,140.65
SKU00523,Health & Wellness,OTC Medicine,2024-06-01,252.0,370.6
SKU00524,Beverages,Tea,2025-05-08,259.64,353.73
SKU00525,Health & Wellness,First Aid,2025-03-23,687.4,950.93
SKU00526,Electronics & Accessories,Mobile Accessories,2022-04-21,1833.85,2874.88
SKU00527,Frozen Foods,Ice Cream,,560.46,763.4
SKU00528,Beverages,Bottled Water,2023-06-18,143.68,210.21
SKU00529,Frozen Foods,Ice Cream,2022-01-16,449.07,604.91
SKU00530,Stationery & Office,Notebooks,2022-01-26,38.38,66.34
SKU00531,Electronics & Accessories,Mobile Accessories,2022-01-18,1920.98,2949.96
SKU00532,Beverages,Coffee,2024-06-06,61.5,94.81
SKU00533,Stationery & Office,Writing Instruments,2023-09-20,73.03,114.47
SKU00534,Stationery & Office,Writing Instruments,2023-02-26,124.58,171.95
SKU00535,Snacks & Confectionery,Chocolates,2022-02-24,130.34,189.1
SKU00536,Apparel & Footwear,Women's Wear,2022-07-14,2163.93,3347.29
SKU00537,Personal Care,Bath & Body,,125.31,183.18
SKU00538,Health & Wellness,Vitamins & Supplements,2022-01-02,799.48,1101.07
SKU00539,Home Care,Air Fresheners,2022-01-22,143.49,199.63
SKU00540,Apparel & Footwear,Men's Wear,2022-01-20,2521.52,3406.69
SKU00541,Stationery & Office,Writing Instruments,2022-09-25,123.01,161.25
SKU00542,Apparel & Footwear,Kids Wear,2022-05-07,1004.76,1367.3
SKU00543,Stationery & Office,Office Supplies,2022-08-12,206.39,346.85
SKU00544,Stationery & Office,Notebooks,2023-08-18,150.83,198.03
SKU00545,Beverages,Tea,2022-07-29,55.82,88.18
SKU00546,Dairy & Bakery,Milk,2023-11-09,93.76,130.86
SKU00547,Electronics & Accessories,Mobile Accessories,2025-05-26,933.67,1170.39
SKU00548,Health & Wellness,OTC Medicine,2023-01-21,567.55,910.03
SKU00549,Grocery,Spices & Seasoning,2023-05-19,99.57,161.24
SKU00550,Beverages,Bottled Water,2024-12-18,84.14,141.29
SKU00551,Frozen Foods,Ice Cream,2025-11-03,614.32,771.74
SKU00552,Health & Wellness,First Aid,2022-12-26,509.23,775.4
SKU00553,Snacks & Confectionery,Biscuits & Cookies,2025-08-24,119.27,159.88
SKU00554,Snacks & Confectionery,Chocolates,2022-03-03,49.66,88.32
SKU00555,Beverages,Juices,2022-11-03,46.22,77.66
SKU00556,Frozen Foods,Ready Meals,,500.05,883.8
SKU00557,Grocery,Cooking Oil,2025-04-02,223.34,296.24
SKU00558,Frozen Foods,Frozen Meat,2024-12-10,529.08,917.53
SKU00559,Home Care,Surface Cleaners,2022-08-21,92.77,118.81
SKU00560,Home Care,Air Fresheners,2022-07-13,236.0,329.64
SKU00561,Electronics & Accessories,Mobile Accessories,2022-09-28,1520.81,1956.31
SKU00562,Frozen Foods,Ready Meals,2022-08-19,315.25,483.35
SKU00563,Electronics & Accessories,Batteries,2022-05-07,760.18,1115.59
SKU00564,Apparel & Footwear,Kids Wear,2024-04-16,742.02,1332.43
SKU00565,Stationery & Office,Office Supplies,2022-07-25,224.14,336.31
SKU00566,Apparel & Footwear,Women's Wear,2022-07-23,851.5,1220.47
SKU00567,Frozen Foods,Frozen Vegetables,2023-04-10,305.38,530.96
SKU00568,Home Care,Air Fresheners,2025-05-22,154.62,194.42
SKU00569,Snacks & Confectionery,Chips & Crisps,2023-08-21,24.72,44.86
SKU00570,Health & Wellness,First Aid,2022-03-28,474.28,768.86
SKU00571,Beverages,Energy Drinks,2022-05-11,180.34,256.2
SKU00572,Stationery & Office,Writing Instruments,2023-10-04,201.78,299.2
SKU00573,Home & Kitchen,Home Decor,2022-03-20,150.69,247.12
SKU00574,Beverages,Tea,2023-12-13,95.99,120.48
SKU00575,Apparel & Footwear,Men's Wear,2023-04-24,1744.3,2920.7
SKU00576,Beverages,Juices,2022-09-07,87.31,126.16
SKU00577,Electronics & Accessories,Batteries,2022-05-17,947.78,1637.0
SKU00578,Beverages,Soft Drinks,2023-07-20,64.82,114.92
SKU00579,Home Care,Surface Cleaners,2022-12-16,252.68,376.03
SKU00580,Health & Wellness,First Aid,2022-04-26,750.25,998.77
SKU00581,Electronics & Accessories,Small Appliances,2022-03-21,863.83,1265.07
SKU00582,Home Care,Laundry,2022-06-18,72.03,115.54
SKU00583,Stationery & Office,Office Supplies,2025-11-18,138.42,249.78
SKU00584,Apparel & Footwear,Women's Wear,2025-01-19,1830.55,2331.51
SKU00585,Snacks & Confectionery,Namkeen,,21.01,34.85
SKU00586,Electronics & Accessories,Batteries,2022-05-04,1705.17,2458.28
SKU00587,Electronics & Accessories,Mobile Accessories,2022-12-03,2514.72,4540.18
SKU00588,Personal Care,Men's Grooming,2022-09-21,108.94,189.7
SKU00589,Electronics & Accessories,Mobile Accessories,2024-10-30,313.88,529.72
SKU00590,Home & Kitchen,Cookware,2022-02-02,238.56,412.67
SKU00591,Apparel & Footwear,Footwear,2022-02-07,492.82,721.88
SKU00592,Apparel & Footwear,Kids Wear,,1430.8,2203.73
SKU00593,Health & Wellness,OTC Medicine,2025-01-29,570.95,760.94
SKU00594,Dairy & Bakery,Butter & Ghee,2025-09-07,178.14,307.64
SKU00595,Apparel & Footwear,Men's Wear,2022-01-23,1772.0,2693.97
SKU00596,Personal Care,Skin Care,2023-04-14,308.16,468.99
SKU00597,Frozen Foods,Frozen Meat,2023-07-17,398.22,655.29
SKU00598,Dairy & Bakery,Cheese,2024-03-21,89.19,155.38
SKU00599,Dairy & Bakery,Yogurt,2022-03-25,25.96,46.97
SKU00600,Beverages,Soft Drinks,2022-05-18,59.81,107.83
SKU00601,Stationery & Office,Office Supplies,2022-09-21,135.24,208.17
SKU00602,Beverages,Juices,2024-03-21,69.25,122.87
SKU00603,Beverages,Soft Drinks,2025-09-23,58.2,89.72
SKU00604,Stationery & Office,Notebooks,2022-01-07,52.43,79.52
SKU00605,Frozen Foods,Frozen Vegetables,2022-02-08,278.06,420.44
SKU00606,Home Care,Surface Cleaners,2023-06-16,338.86,566.73
SKU00607,Electronics & Accessories,Mobile Accessories,2022-05-19,1849.01,2740.58
SKU00608,Personal Care,Oral Care,2025-06-06,397.46,613.29
SKU00609,Beverages,Tea,2023-11-06,109.13,136.86
SKU00610,Electronics & Accessories,Mobile Accessories,2023-02-23,1097.2,1954.6
SKU00611,Snacks & Confectionery,Chips & Crisps,2022-01-14,64.38,114.26
SKU00612,Frozen Foods,Frozen Vegetables,2023-03-24,636.69,842.03
SKU00613,Stationery & Office,Notebooks,2022-10-24,23.11,37.48
SKU00614,Stationery & Office,Notebooks,,152.15,255.31
SKU00615,Personal Care,Hair Care,2022-06-23,477.19,620.84
SKU00616,Apparel & Footwear,Kids Wear,2024-10-24,1762.9,2580.43
SKU00617,Health & Wellness,Vitamins & Supplements,2023-03-15,754.16,1071.33
SKU00618,Home Care,Dishwashing,2022-05-28,73.01,132.27
SKU00619,Beverages,Bottled Water,2022-09-20,162.23,263.71
SKU00620,Personal Care,Oral Care,2024-04-11,168.15,273.51
SKU00621,Health & Wellness,Vitamins & Supplements,2023-08-20,763.11,1030.92
SKU00622,Stationery & Office,Notebooks,2022-02-11,53.24,82.36
SKU00623,Grocery,Cooking Oil,2022-08-31,206.81,297.85
SKU00624,Electronics & Accessories,Mobile Accessories,2024-02-02,1853.6,2367.38
SKU00625,Home & Kitchen,Storage & Containers,2022-02-08,288.56,362.43
SKU00626,Stationery & Office,Office Supplies,2022-11-29,151.9,261.08
SKU00627,Home Care,Dishwashing,2023-02-17,150.77,218.84
SKU00628,Beverages,Soft Drinks,2022-01-16,98.43,135.8
SKU00629,Dairy & Bakery,Eggs,2023-05-06,169.53,227.4
SKU00630,Home & Kitchen,Cookware,2022-04-08,1098.85,1408.73
SKU00631,Home & Kitchen,Cookware,2023-04-04,954.88,1304.33
SKU00632,Health & Wellness,Vitamins & Supplements,2022-03-14,725.21,1003.77
SKU00633,Beverages,Energy Drinks,2023-01-09,106.51,189.01
SKU00634,Beverages,Energy Drinks,2022-06-21,44.21,64.42
SKU00635,Home Care,Surface Cleaners,2022-05-31,107.29,153.34
SKU00636,Health & Wellness,First Aid,2024-04-14,793.84,1096.28
SKU00637,Grocery,Flour & Atta,2022-08-17,158.92,228.39
SKU00638,Electronics & Accessories,Batteries,2024-12-26,649.64,995.83
SKU00639,Frozen Foods,Ice Cream,2023-02-03,573.5,853.59
SKU00640,Grocery,Sugar & Salt,2023-05-12,142.8,180.34
SKU00641,Beverages,Coffee,2023-01-10,103.81,164.18
SKU00642,Home Care,Laundry,2022-05-08,311.52,417.52
SKU00643,Electronics & Accessories,Batteries,2022-11-16,344.46,490.78
SKU00644,Apparel & Footwear,Footwear,2022-06-14,623.16,942.82
SKU00645,Home Care,Surface Cleaners,2022-05-07,191.28,292.66
SKU00646,Dairy & Bakery,Cheese,2022-06-13,159.1,232.5
SKU00647,Stationery & Office,Office Supplies,2022-09-13,174.34,232.47
SKU00648,Home Care,Air Fresheners,2023-03-23,125.67,216.47
SKU00649,Dairy & Bakery,Bread,2024-06-03,256.82,330.24
SKU00650,Home Care,Surface Cleaners,2024-12-18,210.08,282.54
SKU00651,Grocery,Rice & Grains,,225.4,353.71
SKU00652,Dairy & Bakery,Butter & Ghee,2022-07-28,59.3,107.32
SKU00653,Frozen Foods,Frozen Meat,2022-03-21,472.73,820.27
SKU00654,Stationery & Office,Office Supplies,2023-07-30,42.56,72.62
SKU00655,Electronics & Accessories,Mobile Accessories,,674.8,1171.75
SKU00656,Apparel & Footwear,Men's Wear,2022-01-09,1076.95,1870.7
SKU00657,Frozen Foods,Frozen Meat,2023-01-09,411.25,520.54
SKU00658,Beverages,Energy Drinks,2022-08-14,108.37,151.65
SKU00659,Personal Care,Oral Care,2022-06-02,216.69,286.94
SKU00660,Stationery & Office,Writing Instruments,2022-01-18,210.13,304.22
SKU00661,Grocery,Spices & Seasoning,2024-02-14,64.83,91.97
SKU00662,Home & Kitchen,Storage & Containers,2023-11-06,282.32,366.53
SKU00663,Electronics & Accessories,Mobile Accessories,2022-05-01,673.35,1094.0
SKU00664,Dairy & Bakery,Yogurt,2022-06-23,135.28,186.94
SKU00665,Apparel & Footwear,Kids Wear,2023-03-12,923.26,1191.57
SKU00666,Home & Kitchen,Cookware,2023-04-02,1431.43,1825.63
SKU00667,Grocery,Cooking Oil,2022-12-10,379.39,573.95
SKU00668,Beverages,Energy Drinks,2022-04-06,167.7,219.45
SKU00669,Health & Wellness,First Aid,2023-10-05,427.05,631.77
SKU00670,Stationery & Office,Writing Instruments,2024-08-28,66.86,108.81
SKU00671,Grocery,Flour & Atta,2024-07-08,193.04,315.04
SKU00672,Health & Wellness,OTC Medicine,2022-03-22,501.54,756.53
SKU00673,Beverages,Energy Drinks,2022-07-14,85.76,139.56
SKU00674,Health & Wellness,Vitamins & Supplements,2025-08-17,410.33,736.02
SKU00675,Health & Wellness,First Aid,2022-04-29,543.46,942.87
SKU00676,Beverages,Tea,2024-03-08,65.34,85.72
SKU00677,Electronics & Accessories,Mobile Accessories,2022-08-17,2495.92,3238.81
SKU00678,Home & Kitchen,Home Decor,2022-07-08,481.81,627.15
SKU00679,Home & Kitchen,Cookware,2025-08-28,305.0,443.04
SKU00680,Grocery,Cooking Oil,2022-10-19,120.89,154.23
SKU00681,Snacks & Confectionery,Biscuits & Cookies,2024-07-28,54.56,80.86
SKU00682,Snacks & Confectionery,Chips & Crisps,2022-01-26,92.49,138.95
SKU00683,Home Care,Pest Control,2022-10-06,165.28,247.21
SKU00684,Beverages,Juices,2024-05-02,71.7,116.87
SKU00685,Home & Kitchen,Cookware,2022-11-28,1816.98,2583.23
SKU00686,Apparel & Footwear,Footwear,2022-06-07,822.82,1242.49
SKU00687,Apparel & Footwear,Footwear,2023-05-07,924.69,1165.09
SKU00688,Snacks & Confectionery,Chips & Crisps,2023-07-31,130.55,220.16
SKU00689,Grocery,Pulses & Lentils,2022-09-29,79.84,140.28
SKU00690,Home & Kitchen,Home Decor,2022-02-20,314.39,492.94
SKU00691,Dairy & Bakery,Eggs,2024-05-05,222.67,368.73
SKU00692,Health & Wellness,OTC Medicine,2022-02-25,187.94,235.52
SKU00693,Home & Kitchen,Storage & Containers,2022-01-02,722.42,1047.53
SKU00694,Grocery,Rice & Grains,2023-01-23,115.0,179.71
SKU00695,Grocery,Sugar & Salt,2024-11-28,187.98,264.5
SKU00696,Grocery,Rice & Grains,2022-11-19,163.48,246.47
SKU00697,Beverages,Soft Drinks,2023-01-25,107.49,178.49
SKU00698,Grocery,Spices & Seasoning,2022-12-30,150.07,231.37
SKU00699,Apparel & Footwear,Kids Wear,2022-03-18,349.89,562.89
SKU00700,Health & Wellness,Vitamins & Supplements,2022-01-31,575.7,811.54
SKU00701,Stationery & Office,Notebooks,2022-10-24,29.59,39.24
SKU00702,Apparel & Footwear,Kids Wear,2023-09-04,997.99,1621.05
SKU00703,Stationery & Office,Notebooks,2022-08-08,109.23,154.86
SKU00704,Snacks & Confectionery,Namkeen,,102.56,141.05
SKU00705,Dairy & Bakery,Butter & Ghee,,55.55,86.46
SKU00706,Home & Kitchen,Storage & Containers,2024-07-23,670.07,997.3
SKU00707,Snacks & Confectionery,Chocolates,2023-12-11,36.18,56.56
SKU00708,Grocery,Cooking Oil,2022-07-07,71.23,110.74
SKU00709,Electronics & Accessories,Batteries,2022-03-28,1480.64,2238.13
SKU00710,Apparel & Footwear,Kids Wear,,966.43,1549.12
SKU00711,Stationery & Office,Writing Instruments,2023-04-10,72.55,107.95
SKU00712,Stationery & Office,Writing Instruments,2025-05-07,183.47,248.58
SKU00713,Beverages,Tea,,102.9,158.65
SKU00714,Apparel & Footwear,Men's Wear,2022-02-06,1305.17,1659.76
SKU00715,Home & Kitchen,Home Decor,2022-08-06,947.23,1566.97
SKU00716,Electronics & Accessories,Batteries,2024-05-22,1083.95,1636.45
SKU00717,Apparel & Footwear,Kids Wear,2022-09-29,1479.74,2112.64
SKU00718,Home & Kitchen,Home Decor,2022-06-06,695.47,1014.08
SKU00719,Home Care,Pest Control,2022-06-04,187.57,238.41
SKU00720,Grocery,Spices & Seasoning,2024-03-11,211.06,334.44
SKU00721,Home Care,Air Fresheners,2024-04-26,117.84,182.86
SKU00722,Snacks & Confectionery,Chocolates,2024-11-03,49.57,70.93
SKU00723,Beverages,Coffee,2023-12-11,153.84,220.06
SKU00724,Beverages,Juices,2023-06-25,52.27,69.99
SKU00725,Electronics & Accessories,Small Appliances,2023-12-20,1301.05,1737.91
SKU00726,Frozen Foods,Frozen Vegetables,2022-03-29,538.72,974.67
SKU00727,Frozen Foods,Ready Meals,2022-11-04,433.38,584.82
SKU00728,Electronics & Accessories,Mobile Accessories,2023-05-05,2593.79,3555.73
SKU00729,Frozen Foods,Ice Cream,2022-04-29,168.98,242.64
