date,sku_id,units_sold,revenue,unit_price,promo_flag,week,month,season,is_holiday,promo_event,category,subcategory,launch_date,unit_cost,list_price
2022-01-15,SKU01773,1,2961.29,2961.29,,2,1,Winter,,,Apparel & Footwear,Women's Wear,2022-01-15,1650.3,2961.29
2022-01-15,SKU01905,3,6064.47,2021.49,,2,1,Winter,,,Electronics & Accessories,Small Appliances,2022-01-15,1379.53,2021.49
2022-01-15,SKU02557,1,2280.46,2280.46,,2,1,Winter,,,Electronics & Accessories,Small Appliances,2022-01-15,1798.13,2280.46
2022-01-15,SKU02979,3,1421.82,473.94,,2,1,Winter,,,Frozen Foods,Frozen Vegetables,2022-01-15,265.07,473.94
2022-01-15,SKU03643,1,259.02,259.02,,2,1,Winter,,,Dairy & Bakery,Bread,2022-01-15,155.74,259.02
2022-01-15,SKU04321,3,2883.9,961.2999999999998,,2,1,Winter,,,Personal Care,Hair Care,2022-01-01,658.32,961.3
2022-01-15,SKU04596,3,1006.65,335.55,,2,1,Winter,,,Dairy & Bakery,Eggs,2022-01-02,242.79,335.55
2022-01-16,SKU00334,2,2954.9,1477.45,,2,1,Winter,,,Apparel & Footwear,Footwear,2022-01-16,823.32,1477.45
2022-01-16,SKU00376,1,207.45,207.45,,2,1,Winter,,,Dairy & Bakery,Milk,2022-01-16,152.54,207.45
2022-01-16,SKU00529,1,604.91,604.91,,2,1,Winter,,,Frozen Foods,Ice Cream,2022-01-16,449.07,604.91
2022-01-16,SKU00628,1,135.8,135.8,,2,1,Winter,,,Beverages,Soft Drinks,2022-01-16,98.43,135.8
2022-01-16,SKU00994,4,2408.52,602.13,,2,1,Winter,,,Home & Kitchen,Home Decor,2022-01-16,395.46,602.13
2022-01-16,SKU01466,2,68.58,34.29,,2,1,Winter,,,Snacks & Confectionery,Chips & Crisps,2022-01-16,27.39,34.29
2022-01-16,SKU01993,2,284.34,142.17,,2,1,Winter,,,Stationery & Office,Office Supplies,2022-01-16,83.84,142.17
2022-01-16,SKU02308,2,186.7,93.35,,2,1,Winter,,,Stationery & Office,Office Supplies,2022-01-16,61.9,93.35
2022-01-16,SKU02648,1,883.45,883.45,,2,1,Winter,,,Frozen Foods,Frozen Vegetables,2022-01-16,591.38,883.45
2022-01-16,SKU02788,1,1455.54,1455.54,,2,1,Winter,,,Electronics & Accessories,Batteries,2022-01-16,815.13,1455.54
2022-01-16,SKU02791,3,1455.0,485.0,,2,1,Winter,,,Electronics & Accessories,Batteries,2022-01-13,361.77,485.0
2022-01-16,SKU04571,5,4342.6,868.5200000000001,,2,1,Winter,,,Frozen Foods,Ready Meals,2022-01-16,532.19,868.52
2022-01-17,SKU00002,3,211.14,70.38,,3,1,Winter,,,Dairy & Bakery,Bread,2022-01-02,49.57,70.38
2022-01-17,SKU00061,2,499.7,249.85,,3,1,Winter,,,Dairy & Bakery,Milk,2022-01-17,153.89,249.85
2022-01-17,SKU00062,1,499.45,499.45,,3,1,Winter,,,Electronics & Accessories,Mobile Accessories,2022-01-17,291.09,499.45
2022-01-17,SKU00169,1,95.37,95.37,,3,1,Winter,,,Stationery & Office,Office Supplies,2022-01-17,60.41,95.37
2022-01-17,SKU00422,3,829.89,276.63,,3,1,Winter,,,Personal Care,Bath & Body,2022-01-02,187.02,276.63
2022-01-17,SKU00947,2,1268.1,634.05,,3,1,Winter,,,Home & Kitchen,Home Decor,2022-01-17,431.76,634.05
2022-01-17,SKU00970,4,1416.16,354.04,,3,1,Winter,,,Home Care,Dishwashing,2022-01-17,240.01,354.04
2022-01-17,SKU01885,1,307.39,307.39,,3,1,Winter,,,Stationery & Office,Office Supplies,2022-01-17,173.51,307.39
2022-01-17,SKU02352,1,86.07,86.07,,3,1,Winter,,,Beverages,Soft Drinks,2022-01-17,59.36,86.07
2022-01-17,SKU02428,1,151.98,151.98,,3,1,Winter,,,Home Care,Dishwashing,2022-01-17,93.48,151.98
2022-01-17,SKU02571,1,1189.94,1189.94,,3,1,Winter,,,Health & Wellness,Vitamins & Supplements,2022-01-17,788.4,1189.94
2022-01-17,SKU02575,1,1652.6,1652.6,,3,1,Winter,,,Apparel & Footwear,Footwear,2022-01-17,943.79,1652.6
2022-01-17,SKU02973,3,728.88,242.96,,3,1,Winter,,,Home Care,Air Fresheners,2022-01-17,150.65,242.96
2022-01-17,SKU03050,1,274.23,274.23,,3,1,Winter,,,Dairy & Bakery,Yogurt,2022-01-17,170.49,274.23
2022-01-17,SKU03662,2,551.08,275.54,,3,1,Winter,,,Home Care,Surface Cleaners,2022-01-17,166.11,275.54
2022-01-17,SKU03727,7,11626.51,1660.93,,3,1,Winter,,,Electronics & Accessories,Mobile Accessories,2022-01-03,1291.18,1660.93
2022-01-17,SKU03851,3,298.5,99.5,,3,1,Winter,,,Dairy & Bakery,Butter & Ghee,2022-01-17,74.51,99.5
2022-01-17,SKU04321,4,3845.2,961.3,,3,1,Winter,,,Personal Care,Hair Care,2022-01-01,658.32,961.3
2022-01-18,SKU00255,1,158.86,158.86,,3,1,Winter,,,Home Care,Laundry,2022-01-18,125.36,158.86
2022-01-18,SKU00531,3,8849.88,2949.9600000000005,,3,1,Winter,,,Electronics & Accessories,Mobile Accessories,2022-01-18,1920.98,2949.96
2022-01-18,SKU00660,1,304.22,304.22,,3,1,Winter,,,Stationery & Office,Writing Instruments,2022-01-18,210.13,304.22
2022-01-18,SKU01870,1,226.16,226.16,,3,1,Winter,,,Home Care,Dishwashing,2022-01-14,158.21,226.16
2022-01-18,SKU02031,1,1821.78,1821.78,,3,1,Winter,,,Electronics & Accessories,Batteries,2022-01-18,1075.59,1821.78
2022-01-18,SKU03078,1,362.84,362.84,,3,1,Winter,,,Personal Care,Oral Care,2022-01-18,210.89,362.84
2022-01-18,SKU03106,1,127.35,127.35,,3,1,Winter,,,Snacks & Confectionery,Chocolates,2022-01-18,83.45,127.35
2022-01-18,SKU03707,2,494.74,247.37,,3,1,Winter,,,Personal Care,Skin Care,2022-01-18,191.61,247.37
2022-01-18,SKU04321,6,5767.8,961.3000000000001,,3,1,Winter,,,Personal Care,Hair Care,2022-01-01,658.32,961.3
2022-01-18,SKU04596,1,335.55,335.55,,3,1,Winter,,,Dairy & Bakery,Eggs,2022-01-02,242.79,335.55
2022-01-18,SKU04978,1,230.93,230.93,,3,1,Winter,,,Frozen Foods,Frozen Vegetables,2022-01-18,156.02,230.93
2022-01-19,SKU00166,2,1661.54,830.77,,3,1,Winter,,,Health & Wellness,First Aid,2022-01-19,621.98,830.77
2022-01-19,SKU01098,1,69.89,69.89,,3,1,Winter,,,Home Care,Surface Cleaners,2022-01-19,52.99,69.89
2022-01-19,SKU01514,2,1740.22,870.11,,3,1,Winter,,,Frozen Foods,Frozen Meat,2022-01-19,614.97,870.11
2022-01-19,SKU01537,4,1998.88,499.72,,3,1,Winter,,,Home Care,Laundry,2022-01-19,391.43,499.72
2022-01-19,SKU01606,3,563.61,187.87,,3,1,Winter,,,Dairy & Bakery,Yogurt,2022-01-19,111.69,187.87
2022-01-19,SKU01730,2,201.8,100.9,,3,1,Winter,,,Beverages,Tea,2022-01-19,65.19,100.9
2022-01-19,SKU02097,1,894.0,894.0,,3,1,Winter,,,Frozen Foods,Frozen Vegetables,2022-01-19,636.98,894.0
2022-01-19,SKU02979,1,473.94,473.94,,3,1,Winter,,,Frozen Foods,Frozen Vegetables,2022-01-15,265.07,473.94
2022-01-20,SKU00062,2,998.9,499.45,,3,1,Winter,,,Electronics & Accessories,Mobile Accessories,2022-01-17,291.09,499.45
2022-01-20,SKU00079,3,593.7,197.9,,3,1,Winter,,,Frozen Foods,Frozen Vegetables,2022-01-20,137.37,197.9
2022-01-20,SKU00286,2,128.9,64.45,,3,1,Winter,,,Beverages,Energy Drinks,2022-01-04,51.29,64.45
2022-01-20,SKU00416,2,150.24,75.12,,3,1,Winter,,,Snacks & Confectionery,Namkeen,2022-01-20,48.29,75.12
2022-01-20,SKU00540,1,3406.69,3406.69,,3,1,Winter,,,Apparel & Footwear,Men's Wear,2022-01-20,2521.52,3406.69
2022-01-20,SKU01159,2,722.56,361.28,,3,1,Winter,,,Personal Care,Hair Care,2022-01-20,272.97,361.28
2022-01-20,SKU01685,4,541.08,135.27,,3,1,Winter,,,Personal Care,Skin Care,2022-01-20,77.19,135.27
2022-01-20,SKU02678,2,318.14,159.07,,3,1,Winter,,,Stationery & Office,Writing Instruments,2022-01-20,124.01,159.07
2022-01-20,SKU02682,1,2202.3,2202.3,,3,1,Winter,,,Apparel & Footwear,Women's Wear,2022-01-20,1547.28,2202.3
2022-01-20,SKU02959,1,1901.51,1901.51,,3,1,Winter,,,Home & Kitchen,Storage & Containers,2022-01-20,1198.96,1901.51
2022-01-20,SKU03025,5,1980.8,396.16,,3,1,Winter,,,Stationery & Office,Notebooks,2022-01-07,245.43,396.16
2022-01-20,SKU03166,4,1335.32,333.83,,3,1,Winter,,,Home & Kitchen,Cookware,2022-01-20,212.65,333.83
2022-01-20,SKU03567,1,458.98,458.98,,3,1,Winter,,,Personal Care,Bath & Body,2022-01-20,308.55,458.98
2022-01-20,SKU03901,2,220.9,110.45,,3,1,Winter,,,Dairy & Bakery,Milk,2022-01-20,64.93,110.45
2022-01-20,SKU04135,2,256.24,128.12,,3,1,Winter,,,Beverages,Soft Drinks,2022-01-20,78.83,128.12
2022-01-20,SKU04381,1,192.07,192.07,,3,1,Winter,,,Grocery,Spices & Seasoning,2022-01-20,120.17,192.07
2022-01-20,SKU04562,1,1316.91,1316.91,,3,1,Winter,,,Apparel & Footwear,Footwear,2022-01-20,1052.16,1316.91
2022-01-21,SKU01478,1,842.96,842.96,,3,1,Winter,,,Health & Wellness,First Aid,2022-01-21,579.98,842.96
2022-01-21,SKU01784,1,168.81,168.81,,3,1,Winter,,,Stationery & Office,Writing Instruments,2022-01-21,117.23,168.81
2022-01-21,SKU01859,1,1895.5,1895.5,,3,1,Winter,,,Apparel & Footwear,Footwear,2022-01-21,1401.49,1895.5
2022-01-21,SKU01943,1,1053.43,1053.43,,3,1,Winter,,,Apparel & Footwear,Women's Wear,2022-01-21,781.61,1053.43
2022-01-21,SKU02071,3,539.82,179.93999999999997,,3,1,Winter,,,Stationery & Office,Writing Instruments,2022-01-21,141.8,179.94
2022-01-21,SKU03502,2,200.2,100.1,,3,1,Winter,,,Grocery,Flour & Atta,2022-01-21,75.15,100.1
2022-01-21,SKU04851,1,86.17,86.17,,3,1,Winter,,,Snacks & Confectionery,Biscuits & Cookies,2022-01-21,67.24,86.17
2022-01-21,SKU04986,2,127.36,63.68,,3,1,Winter,,,Beverages,Bottled Water,2022-01-21,45.38,63.68
2022-01-22,SKU00007,1,129.75,129.75,,3,1,Winter,,,Beverages,Energy Drinks,2022-01-22,78.97,129.75
2022-01-22,SKU00079,1,197.9,197.9,,3,1,Winter,,,Frozen Foods,Frozen Vegetables,2022-01-20,137.37,197.9
2022-01-22,SKU00498,1,564.17,564.17,,3,1,Winter,,,Frozen Foods,Ready Meals,2022-01-22,405.25,564.17
2022-01-22,SKU00499,1,110.32,110.32,,3,1,Winter,,,Stationery & Office,Office Supplies,2022-01-22,83.23,110.32
2022-01-22,SKU00539,2,399.26,199.63,,3,1,Winter,,,Home Care,Air Fresheners,2022-01-22,143.49,199.63
2022-01-22,SKU01021,2,2486.94,1243.47,,3,1,Winter,,,Health & Wellness,First Aid,2022-01-22,702.35,1243.47
2022-01-22,SKU01045,3,1353.87,451.29,,3,1,Winter,,,Frozen Foods,Frozen Meat,2022-01-01,256.12,451.29
2022-01-22,SKU01544,1,131.34,131.34,,3,1,Winter,,,Personal Care,Bath & Body,2022-01-22,77.01,131.34
2022-01-22,SKU01979,2,348.02,174.01,,3,1,Winter,,,Grocery,Pulses & Lentils,2022-01-22,109.44,174.01
2022-01-22,SKU02056,3,4199.16,1399.72,,3,1,Winter,,,Apparel & Footwear,Kids Wear,2022-01-22,878.95,1399.72
2022-01-22,SKU02208,5,810.7,162.14,,3,1,Winter,,,Snacks & Confectionery,Biscuits & Cookies,2022-01-22,105.08,162.14
2022-01-22,SKU02265,3,2540.28,846.7599999999999,,3,1,Winter,,,Personal Care,Hair Care,2022-01-22,518.56,846.76
2022-01-22,SKU02433,1,89.32,89.32,,3,1,Winter,,,Dairy & Bakery,Eggs,2022-01-22,69.88,89.32
2022-01-22,SKU02686,1,364.96,364.96,,3,1,Winter,,,Frozen Foods,Ice Cream,2022-01-22,227.82,364.96
2022-01-22,SKU02740,2,208.44,104.22,,3,1,Winter,,,Snacks & Confectionery,Chips & Crisps,2022-01-11,65.2,104.22
2022-01-22,SKU02924,1,1530.37,1530.37,,3,1,Winter,,,Apparel & Footwear,Women's Wear,2022-01-22,905.78,1530.37
2022-01-22,SKU03423,3,1163.52,387.84,,3,1,Winter,,,Electronics & Accessories,Small Appliances,2022-01-22,281.3,387.84
2022-01-22,SKU03488,2,272.88,136.44,,3,1,Winter,,,Home Care,Pest Control,2022-01-22,105.73,136.44
2022-01-22,SKU04321,3,2883.9,961.2999999999998,,3,1,Winter,,,Personal Care,Hair Care,2022-01-01,658.32,961.3
2022-01-23,SKU00006,1,1413.92,1413.92,,3,1,Winter,,Payday Bonanza,Health & Wellness,OTC Medicine,2022-01-23,830.81,1413.92
2022-01-23,SKU00084,2,2617.28,1308.64,,3,1,Winter,,Payday Bonanza,Apparel & Footwear,Men's Wear,2022-01-23,729.59,1308.64
2022-01-23,SKU00264,5,1213.7,242.74,,3,1,Winter,,Payday Bonanza,Beverages,Energy Drinks,2022-01-11,153.51,242.74
2022-01-23,SKU00355,3,432.63,144.21,,3,1,Winter,,Payday Bonanza,Dairy & Bakery,Bread,2022-01-23,94.23,144.21
2022-01-23,SKU00513,1,234.2,234.2,,3,1,Winter,,Payday Bonanza,Grocery,Sugar & Salt,2022-01-23,180.87,234.2
2022-01-23,SKU00595,1,2693.97,2693.97,,3,1,Winter,,Payday Bonanza,Apparel & Footwear,Men's Wear,2022-01-23,1772.0,2693.97
2022-01-23,SKU00857,1,449.3,449.3,,3,1,Winter,,Payday Bonanza,Home & Kitchen,Cookware,2022-01-14,313.84,449.3
2022-01-23,SKU01435,1,1037.9,1037.9,,3,1,Winter,,Payday Bonanza,Health & Wellness,OTC Medicine,2022-01-23,740.69,1037.9
2022-01-23,SKU01462,2,129.2,64.6,,3,1,Winter,,Payday Bonanza,Beverages,Soft Drinks,2022-01-23,48.5,64.6
2022-01-23,SKU01531,2,461.64,230.82,,3,1,Winter,,Payday Bonanza,Stationery & Office,Notebooks,2022-01-23,172.62,230.82
2022-01-23,SKU02692,2,2547.56,2095.03,1,3,1,Winter,,Payday Bonanza,Electronics & Accessories,Mobile Accessories,2022-01-23,1551.16,2095.03
2022-01-23,SKU03638,1,133.01,133.01,,3,1,Winter,,Payday Bonanza,Grocery,Flour & Atta,2022-01-23,100.24,133.01
2022-01-23,SKU04321,5,4806.5,961.3,,3,1,Winter,,Payday Bonanza,Personal Care,Hair Care,2022-01-01,658.32,961.3
2022-01-23,SKU04530,2,486.18,243.09,,3,1,Winter,,Payday Bonanza,Grocery,Rice & Grains,2022-01-23,153.61,243.09
2022-01-23,SKU04551,1,2498.23,2498.23,,3,1,Winter,,Payday Bonanza,Home & Kitchen,Cookware,2022-01-23,1452.98,2498.23
2022-01-23,SKU04642,1,330.34,330.34,,3,1,Winter,,Payday Bonanza,Stationery & Office,Writing Instruments,2022-01-23,251.5,330.34
2022-01-23,SKU04926,1,458.92,458.92,,3,1,Winter,,Payday Bonanza,Personal Care,Skin Care,2022-01-23,266.85,458.92
2022-01-24,SKU00002,1,70.38,70.38,,4,1,Winter,,Payday Bonanza,Dairy & Bakery,Bread,2022-01-02,49.57,70.38
2022-01-24,SKU00037,1,109.86,109.86,,4,1,Winter,,Payday Bonanza,Beverages,Energy Drinks,2022-01-24,86.73,109.86
2022-01-24,SKU00038,1,377.52,377.52,,4,1,Winter,,Payday Bonanza,Personal Care,Skin Care,2022-01-24,240.69,377.52
2022-01-24,SKU00048,3,335.04,111.68,,4,1,Winter,,Payday Bonanza,Beverages,Energy Drinks,2022-01-24,83.14,111.68
2022-01-24,SKU00285,1,505.67,505.67,,4,1,Winter,,Payday Bonanza,Home Care,Surface Cleaners,2022-01-24,387.2,505.67
2022-01-24,SKU00752,1,417.09,417.09,,4,1,Winter,,Payday Bonanza,Grocery,Rice & Grains,2022-01-24,296.62,417.09
2022-01-24,SKU02745,1,241.52,241.52,,4,1,Winter,,Payday Bonanza,Dairy & Bakery,Eggs,2022-01-24,171.86,241.52
2022-01-24,SKU02821,1,965.81,965.81,,4,1,Winter,,Payday Bonanza,Health & Wellness,Vitamins & Supplements,2022-01-24,608.89,965.81
2022-01-24,SKU03676,3,4178.16,1392.72,,4,1,Winter,,Payday Bonanza,Home & Kitchen,Home Decor,2022-01-24,1024.2,1392.72
2022-01-24,SKU04041,2,1151.86,575.93,,4,1,Winter,,Payday Bonanza,Home Care,Laundry,2022-01-08,357.52,575.93
2022-01-24,SKU04743,2,771.78,385.89,,4,1,Winter,,Payday Bonanza,Grocery,Rice & Grains,2022-01-24,291.98,385.89
2022-01-25,SKU00860,2,1360.34,680.17,,4,1,Winter,,Payday Bonanza,Frozen Foods,Frozen Vegetables,2022-01-25,393.43,680.17
2022-01-25,SKU01096,1,79.71,79.71,,4,1,Winter,,Payday Bonanza,Stationery & Office,Notebooks,2022-01-25,58.88,79.71
2022-01-25,SKU01688,2,317.3,158.65,,4,1,Winter,,Payday Bonanza,Dairy & Bakery,Milk,2022-01-25,100.64,158.65
2022-01-25,SKU02079,1,153.65,153.65,,4,1,Winter,,Payday Bonanza,Dairy & Bakery,Yogurt,2022-01-25,94.76,153.65
2022-01-25,SKU02167,1,189.86,189.86,,4,1,Winter,,Payday Bonanza,Beverages,Coffee,2022-01-25,118.27,189.86
2022-01-25,SKU02306,2,393.24,196.62,,4,1,Winter,,Payday Bonanza,Home Care,Dishwashing,2022-01-25,152.97,196.62
2022-01-25,SKU02847,1,259.88,259.88,,4,1,Winter,,Payday Bonanza,Dairy & Bakery,Eggs,2022-01-25,149.56,259.88
2022-01-25,SKU02983,4,4250.84,1062.71,,4,1,Winter,,Payday Bonanza,Apparel & Footwear,Kids Wear,2022-01-25,713.11,1062.71
2022-01-25,SKU03274,1,156.95,156.95,,4,1,Winter,,Payday Bonanza,Personal Care,Hair Care,2022-01-25,113.1,156.95
2022-01-25,SKU03408,2,500.26,250.13,,4,1,Winter,,Payday Bonanza,Personal Care,Hair Care,2022-01-25,153.18,250.13
2022-01-25,SKU04426,3,6167.34,2055.78,,4,1,Winter,,Payday Bonanza,Apparel & Footwear,Kids Wear,2022-01-25,1422.74,2055.78
2022-01-25,SKU04712,2,4349.32,2174.66,,4,1,Winter,,Payday Bonanza,Apparel & Footwear,Footwear,2022-01-25,1632.56,2174.66
2022-01-26,SKU00530,3,199.02,66.34,,4,1,Winter,,Payday Bonanza,Stationery & Office,Notebooks,2022-01-26,38.38,66.34
2022-01-26,SKU00682,2,277.9,138.95,,4,1,Winter,,Payday Bonanza,Snacks & Confectionery,Chips & Crisps,2022-01-26,92.49,138.95
2022-01-26,SKU00737,1,436.92,436.92,,4,1,Winter,,Payday Bonanza,Grocery,Sugar & Salt,2022-01-26,293.89,436.92
2022-01-26,SKU01746,3,3220.35,1073.45,,4,1,Winter,,Payday Bonanza,Home & Kitchen,Home Decor,2022-01-26,630.2,1073.45
2022-01-26,SKU01794,2,795.98,397.99,,4,1,Winter,,Payday Bonanza,Grocery,Cooking Oil,2022-01-26,275.65,397.99
2022-01-26,SKU02158,1,96.52,96.52,,4,1,Winter,,Payday Bonanza,Beverages,Juices,2022-01-26,71.06,96.52
2022-01-26,SKU03700,2,171.64,85.82,,4,1,Winter,,Payday Bonanza,Snacks & Confectionery,Chocolates,2022-01-26,52.79,85.82
2022-01-26,SKU03893,2,3287.1,1643.55,,4,1,Winter,,Payday Bonanza,Apparel & Footwear,Kids Wear,2022-01-26,1251.23,1643.55
2022-01-26,SKU04321,1,961.3,961.3,,4,1,Winter,,Payday Bonanza,Personal Care,Hair Care,2022-01-01,658.32,961.3
2022-01-26,SKU04570,1,122.7,122.7,,4,1,Winter,,Payday Bonanza,Beverages,Juices,2022-01-26,74.63,122.7
2022-01-26,SKU04596,1,335.55,335.55,,4,1,Winter,,Payday Bonanza,Dairy & Bakery,Eggs,2022-01-02,242.79,335.55
2022-01-27,SKU00285,1,505.67,505.67,,4,1,Winter,,Payday Bonanza,Home Care,Surface Cleaners,2022-01-24,387.2,505.67
2022-01-27,SKU00781,1,459.08,459.08,,4,1,Winter,,Payday Bonanza,Frozen Foods,Ready Meals,2022-01-27,333.08,459.08
2022-01-27,SKU00823,2,366.06,183.03,,4,1,Winter,,Payday Bonanza,Home Care,Surface Cleaners,2022-01-27,143.9,183.03
2022-01-27,SKU01091,1,650.81,650.81,,4,1,Winter,,Payday Bonanza,Frozen Foods,Ice Cream,2022-01-27,445.8,650.81
2022-01-27,SKU01568,1,363.73,363.73,,4,1,Winter,,Payday Bonanza,Personal Care,Bath & Body,2022-01-27,231.36,363.73
2022-01-27,SKU02467,4,1016.64,254.16,,4,1,Winter,,Payday Bonanza,Stationery & Office,Writing Instruments,2022-01-27,174.85,254.16
2022-01-27,SKU02485,1,227.4,227.4,,4,1,Winter,,Payday Bonanza,Grocery,Rice & Grains,2022-01-27,144.82,227.4
2022-01-27,SKU02809,1,532.18,532.18,,4,1,Winter,,Payday Bonanza,Frozen Foods,Ready Meals,2022-01-27,297.9,532.18
2022-01-27,SKU02858,1,90.7,90.7,,4,1,Winter,,Payday Bonanza,Home Care,Dishwashing,2022-01-27,56.34,90.7
2022-01-27,SKU04321,2,1922.6,961.3,,4,1,Winter,,Payday Bonanza,Personal Care,Hair Care,2022-01-01,658.32,961.3
2022-01-27,SKU04663,2,1431.46,715.73,,4,1,Winter,,Payday Bonanza,Frozen Foods,Frozen Meat,2022-01-27,556.48,715.73
2022-01-27,SKU04875,1,1349.03,1349.03,,4,1,Winter,,Payday Bonanza,Home & Kitchen,Cookware,2022-01-27,772.69,1349.03
2022-01-28,SKU00340,2,469.32,234.66,,4,1,Winter,,Payday Bonanza,Health & Wellness,First Aid,2022-01-28,129.91,234.66
2022-01-28,SKU00448,1,1318.48,1318.48,,4,1,Winter,,Payday Bonanza,Apparel & Footwear,Kids Wear,2022-01-28,945.4,1318.48
2022-01-28,SKU00845,1,670.83,670.83,,4,1,Winter,,Payday Bonanza,Frozen Foods,Frozen Vegetables,2022-01-12,490.52,670.83
2022-01-28,SKU00865,2,714.74,357.37,,4,1,Winter,,Payday Bonanza,Frozen Foods,Ice Cream,2022-01-28,252.79,357.37
2022-01-28,SKU01420,1,213.65,213.65,,4,1,Winter,,Payday Bonanza,Stationery & Office,Notebooks,2022-01-28,128.04,213.65
2022-01-28,SKU01531,4,923.28,230.82,,4,1,Winter,,Payday Bonanza,Stationery & Office,Notebooks,2022-01-23,172.62,230.82
2022-01-28,SKU01690,1,721.65,721.65,,4,1,Winter,,Payday Bonanza,Frozen Foods,Ready Meals,2022-01-28,397.68,721.65
2022-01-28,SKU01708,3,2161.53,720.5099999999999,,4,1,Winter,,Payday Bonanza,Health & Wellness,OTC Medicine,2022-01-28,540.34,720.51
2022-01-28,SKU02004,1,925.67,925.67,,4,1,Winter,,Payday Bonanza,Frozen Foods,Ready Meals,2022-01-28,551.39,925.67
2022-01-28,SKU02111,4,701.24,175.31,,4,1,Winter,,Payday Bonanza,Grocery,Pulses & Lentils,2022-01-28,136.75,175.31
2022-01-28,SKU02662,4,515.64,128.91,,4,1,Winter,,Payday Bonanza,Dairy & Bakery,Eggs,2022-01-28,93.48,128.91
2022-01-28,SKU03203,2,365.24,182.62,,4,1,Winter,,Payday Bonanza,Beverages,Bottled Water,2022-01-28,134.94,182.62
2022-01-28,SKU03292,3,492.09,164.03,,4,1,Winter,,Payday Bonanza,Grocery,Pulses & Lentils,2022-01-13,112.68,164.03
2022-01-28,SKU03476,2,828.63,681.44,1,4,1,Winter,,Payday Bonanza,Electronics & Accessories,Mobile Accessories,2022-01-28,443.56,681.44
2022-01-28,SKU03546,1,496.17,496.17,,4,1,Winter,,Payday Bonanza,Health & Wellness,OTC Medicine,2022-01-28,310.3,496.17
2022-01-28,SKU03659,1,484.55,484.55,,4,1,Winter,,Payday Bonanza,Frozen Foods,Ready Meals,2022-01-28,341.19,484.55
2022-01-28,SKU04235,1,205.43,205.43,,4,1,Winter,,Payday Bonanza,Personal Care,Oral Care,2022-01-28,120.77,205.43
2022-01-28,SKU04381,4,768.28,192.07,,4,1,Winter,,Payday Bonanza,Grocery,Spices & Seasoning,2022-01-20,120.17,192.07
2022-01-28,SKU04463,1,1282.18,1282.18,,4,1,Winter,,Payday Bonanza,Apparel & Footwear,Men's Wear,2022-01-28,889.63,1282.18
2022-01-28,SKU04547,5,1719.4,343.88,,4,1,Winter,,Payday Bonanza,Grocery,Cooking Oil,2022-01-28,261.43,343.88
2022-01-28,SKU04743,1,385.89,385.89,,4,1,Winter,,Payday Bonanza,Grocery,Rice & Grains,2022-01-24,291.98,385.89
2022-01-29,SKU00487,1,209.96,209.96,,4,1,Winter,,Payday Bonanza,Snacks & Confectionery,Biscuits & Cookies,2022-01-29,139.28,209.96
2022-01-29,SKU00942,2,345.8,172.9,,4,1,Winter,,Payday Bonanza,Home Care,Pest Control,2022-01-29,121.42,172.9
2022-01-29,SKU01048,3,288.54,96.18,,4,1,Winter,,Payday Bonanza,Stationery & Office,Notebooks,2022-01-29,54.31,96.18
2022-01-29,SKU01234,4,9708.28,2427.07,,4,1,Winter,,Payday Bonanza,Home & Kitchen,Cookware,2022-01-29,1431.69,2427.07
2022-01-29,SKU01528,4,630.44,157.61,,4,1,Winter,,Payday Bonanza,Home Care,Dishwashing,2022-01-29,119.7,157.61
2022-01-29,SKU01545,1,186.61,186.61,,4,1,Winter,,Payday Bonanza,Beverages,Soft Drinks,2022-01-29,108.48,186.61
2022-01-29,SKU01983,2,1061.84,530.92,,4,1,Winter,,Payday Bonanza,Frozen Foods,Ready Meals,2022-01-08,410.54,530.92
2022-01-29,SKU02141,1,471.88,471.88,,4,1,Winter,,Payday Bonanza,Personal Care,Bath & Body,2022-01-06,351.16,471.88
2022-01-29,SKU02482,2,1578.31,1297.95,1,4,1,Winter,,Payday Bonanza,Electronics & Accessories,Batteries,2022-01-29,910.7,1297.95
2022-01-29,SKU02655,2,133.82,66.91,,4,1,Winter,,Payday Bonanza,Snacks & Confectionery,Namkeen,2022-01-29,53.32,66.91
2022-01-29,SKU03302,2,852.14,426.07,,4,1,Winter,,Payday Bonanza,Grocery,Sugar & Salt,2022-01-29,246.72,426.07
2022-01-29,SKU03531,2,2154.91,1772.13,1,4,1,Winter,,Payday Bonanza,Electronics & Accessories,Small Appliances,2022-01-29,1005.05,1772.13
2022-01-29,SKU04016,1,907.53,1492.65,1,4,1,Winter,,Payday Bonanza,Electronics & Accessories,Small Appliances,2022-01-07,908.98,1492.65
2022-01-29,SKU04228,2,158.52,79.26,,4,1,Winter,,Payday Bonanza,Dairy & Bakery,Yogurt,2022-01-29,62.1,79.26
2022-01-29,SKU04383,1,958.61,1576.66,1,4,1,Winter,,Payday Bonanza,Electronics & Accessories,Batteries,2022-01-29,1254.99,1576.66
2022-01-29,SKU04596,3,1006.65,335.55,,4,1,Winter,,Payday Bonanza,Dairy & Bakery,Eggs,2022-01-02,242.79,335.55
2022-01-30,SKU00050,2,68.16,34.08,,4,1,Winter,,Weekend Blowout,Stationery & Office,Office Supplies,2022-01-30,20.25,34.08
2022-01-30,SKU01030,2,449.0,224.5,,4,1,Winter,,Weekend Blowout,Grocery,Sugar & Salt,2022-01-30,155.47,224.5
