sku_id,category,subcategory,decision,recommendation,priority,decision_reason,rupee_value_at_stake,stockout_risk,overstock_risk,coverage_weeks,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,data_quality_flag
SKU02267,Health & Wellness,OTC Medicine,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3355058.4000000004,0.0,1.0,8084.0,1.0,1.0,d3_forecast,insufficient_data
SKU00173,Health & Wellness,OTC Medicine,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3312909.0500000003,0.0,1.0,4877.0,1.0,0.0,d3_forecast,insufficient_data
SKU00858,Frozen Foods,Ice Cream,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3259735.7600000002,0.0,1.0,7832.0,1.0,0.0,d3_forecast,insufficient_data
SKU04580,Health & Wellness,First Aid,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3248675.1,0.0,1.0,3337.0,2.0,0.0,d3_forecast,insufficient_data
SKU03230,Personal Care,Oral Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3239375.36,0.0,1.0,6980.0,1.0,0.0,d3_forecast,insufficient_data
SKU01915,Health & Wellness,Vitamins & Supplements,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3218576.27,0.0,1.0,8285.0,1.0,0.0,d3_forecast,insufficient_data
SKU01200,Health & Wellness,OTC Medicine,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3150058.94,0.0,1.0,4575.0,1.0,1.0,d3_forecast,insufficient_data
SKU01558,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3101746.1,0.0,1.0,7335.0,1.0,0.0,d3_forecast,insufficient_data
SKU01031,Health & Wellness,First Aid,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3095269.1300000004,0.0,1.0,7383.0,1.0,0.0,d3_forecast,insufficient_data
SKU00389,Frozen Foods,Ready Meals,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3057123.3000000003,0.0,1.0,7439.0,1.0,1.0,d3_forecast,insufficient_data
SKU01340,Frozen Foods,Frozen Vegetables,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2988014.4,0.0,1.0,3956.3999999999996,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU03582,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2978769.6,0.0,1.0,3820.0,1.0,1.0,d3_forecast,insufficient_data
SKU04073,Apparel & Footwear,Women's Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2955528.4,0.0,1.0,7539.0,1.0,1.0,d3_forecast,insufficient_data
SKU00371,Personal Care,Oral Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2874616.46,0.0,1.0,4627.8,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU02114,Frozen Foods,Ready Meals,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2842500.0,0.0,1.0,3004.0,2.0,1.0,d3_forecast,insufficient_data
SKU03619,Apparel & Footwear,Men's Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2801827.5,0.0,1.0,4709.0,1.0,1.0,d3_forecast,insufficient_data
SKU04215,Frozen Foods,Frozen Meat,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2797953.5100000002,0.0,1.0,7275.0,1.0,1.0,d3_forecast,insufficient_data
SKU02425,Apparel & Footwear,Kids Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2794393.2600000002,0.0,1.0,2533.0,2.0,0.0,d3_forecast,insufficient_data
SKU00699,Apparel & Footwear,Kids Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2688204.87,0.0,1.0,3845.5,2.0,1.5,d3_forecast,insufficient_data
SKU01287,Home Care,Pest Control,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2668046.5,0.0,1.0,6627.75,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU01538,Personal Care,Skin Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2540577.1500000004,0.0,1.0,3571.6,2.5,2.0,d3_forecast,insufficient_data
SKU00874,Home & Kitchen,Home Decor,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2470062.32,0.0,1.0,1426.6666666666667,3.0,0.0,d3_forecast,insufficient_data
SKU00978,Health & Wellness,OTC Medicine,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2463946.7366666663,0.0,1.0,4897.8,1.6666666666666667,1.5,d3_forecast,insufficient_data
SKU03266,Personal Care,Skin Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2462591.25,0.0,1.0,1579.0,5.0,0.0,d3_forecast,insufficient_data
SKU00419,Health & Wellness,Vitamins & Supplements,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2454527.0533333337,0.0,1.0,2691.428571428571,2.3333333333333335,3.0,d3_forecast,insufficient_data
SKU04798,Frozen Foods,Ready Meals,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2422931.5500000003,0.0,1.0,4098.0,1.5,1.0,d3_forecast,insufficient_data
SKU01643,Personal Care,Men's Grooming,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2395782.48,0.0,1.0,2552.0,2.0,0.0,d3_forecast,insufficient_data
SKU04412,Home Care,Dishwashing,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2390132.85,0.0,1.0,1717.75,4.0,4.0,d3_forecast,insufficient_data
SKU02576,Health & Wellness,OTC Medicine,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,2386730.83,0.0,1.0,4289.032258064517,1.25,1.2916666666666665,d3_forecast,low_history
SKU00350,Home Care,Laundry,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2384354.0,0.0,1.0,2594.0,2.5,4.0,d3_forecast,insufficient_data
SKU04019,Frozen Foods,Ice Cream,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2380654.81,0.0,1.0,8633.0,1.0,0.0,d3_forecast,insufficient_data
SKU02514,Home Care,Air Fresheners,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2366771.3533333335,0.0,1.0,6682.5,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU02331,Health & Wellness,First Aid,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2361110.97,0.0,1.0,5491.0,1.0,0.0,d3_forecast,insufficient_data
SKU01880,Personal Care,Men's Grooming,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2358408.92,0.0,1.0,7026.0,1.0,0.0,d3_forecast,insufficient_data
SKU00890,Apparel & Footwear,Men's Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2351987.0033333334,0.0,1.0,5388.75,1.3333333333333333,1.0,d3_forecast,insufficient_data
SKU01649,Home Care,Surface Cleaners,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2320679.9,0.0,1.0,8969.0,1.0,0.0,d3_forecast,insufficient_data
SKU00589,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2308901.28,0.0,1.0,3682.0,2.0,0.0,d3_forecast,insufficient_data
SKU00437,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2294651.12,0.0,1.0,4648.666666666667,1.5,1.0,d3_forecast,insufficient_data
SKU02580,Home Care,Pest Control,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2286677.76,0.0,1.0,7696.0,1.0,1.0,d3_forecast,insufficient_data
SKU01645,Home Care,Air Fresheners,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2235768.0,0.0,1.0,3804.0,2.0,1.0,d3_forecast,insufficient_data
SKU02217,Personal Care,Bath & Body,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2211294.18,0.0,1.0,7415.0,1.0,0.0,d3_forecast,insufficient_data
SKU02871,Personal Care,Hair Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2180637.36,0.0,1.0,9112.0,1.0,1.0,d3_forecast,insufficient_data
SKU02546,Personal Care,Bath & Body,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2173407.0599999996,0.0,1.0,4910.0,1.5,1.0,d3_forecast,insufficient_data
SKU02675,Health & Wellness,OTC Medicine,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2161288.28,0.0,1.0,1635.3333333333333,3.0,5.0,d3_forecast,insufficient_data
SKU00524,Beverages,Tea,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2122037.7199999997,0.0,1.0,4090.5,2.0,0.0,d3_forecast,insufficient_data
SKU01818,Home Care,Surface Cleaners,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2121151.0,0.0,1.0,2639.625,2.6666666666666665,1.5,d3_forecast,insufficient_data
SKU00105,Health & Wellness,First Aid,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2114386.96,0.0,1.0,2122.6666666666665,3.0,2.0,d3_forecast,insufficient_data
SKU00860,Frozen Foods,Frozen Vegetables,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2102883.35,0.0,1.0,1531.142857142857,3.5,2.0,d3_forecast,insufficient_data
SKU02501,Home & Kitchen,Storage & Containers,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2083882.7100000002,0.0,1.0,2909.5,2.0,0.0,d3_forecast,insufficient_data
SKU00649,Dairy & Bakery,Bread,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2074848.78,0.0,1.0,2697.0,3.0,5.0,d3_forecast,insufficient_data
SKU01347,Frozen Foods,Ice Cream,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2059253.0399999998,0.0,1.0,3944.3999999999996,1.6666666666666667,1.5,d3_forecast,insufficient_data
SKU03320,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2059061.7000000002,0.0,1.0,5726.0,1.0,0.0,d3_forecast,insufficient_data
SKU02164,Grocery,Rice & Grains,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2055724.1466666667,0.0,1.0,4694.4,1.6666666666666667,1.5,d3_forecast,insufficient_data
SKU02710,Home Care,Pest Control,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2047193.12,0.0,1.0,3955.5,2.0,0.0,d3_forecast,insufficient_data
SKU00385,Frozen Foods,Frozen Vegetables,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2046538.71,0.0,1.0,5251.333333333333,1.5,2.0,d3_forecast,insufficient_data
SKU00501,Home Care,Pest Control,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2022080.76,0.0,1.0,3554.5,2.0,0.0,d3_forecast,insufficient_data
SKU01792,Dairy & Bakery,Butter & Ghee,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,2021976.1500000001,0.0,1.0,4036.5,2.0,0.0,d3_forecast,insufficient_data
SKU02075,Personal Care,Oral Care,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,2012841.52,0.0,1.0,2278.5,1.75,2.0,d3_forecast,low_history
SKU03257,Personal Care,Skin Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,1993710.9,0.0,1.0,4393.5,2.0,3.0,d3_forecast,insufficient_data
SKU01023,Personal Care,Men's Grooming,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,1961617.68,0.0,1.0,1712.6666666666667,3.0,0.0,d3_forecast,insufficient_data
SKU01133,Personal Care,Oral Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,1954121.76,0.0,1.0,7078.0,1.0,1.0,d3_forecast,insufficient_data
SKU03523,Health & Wellness,Vitamins & Supplements,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,1884225.1866666665,0.0,1.0,3632.9999999999995,2.3333333333333335,2.0,d3_forecast,insufficient_data
